Spec.No.,S.W.No.,Mass_Single,Fam_Genus,species,Date,County,Location,Grid ref,Sex,Length Imp.,Length Met.,Condition,in Collections,year,sequ,lett,Entered,Updated,Count,MCS,BMNH,Rect.CoNAord.,Latitude,Longitude,Other refs,age,Old County,GRef Source,By Catch,Rep.Source,SMRU animal,SMRU No,RLaw,IoZ London,JBaker,VSimpson,CBRU,RJReid,NMS No,Irish,Other,Comb_other_ref,Year_val,Month_val,Day_val,Aggregated_Date,Name Common,Name Current Sci ,Beak Len (m),Beak-Blowhole(m),Snout-mid BF (m),Tail-mid BF (m),BF base Len (m),BF max Height(m),Tail span (m),Tail Depth (m),Tail Curve (m),Keel/T.Stock (m),Flipper Len (m),Flipper Wid (m),Body Girth (m),Gen Slit Len (m),Gen Slit-anus(m),Teeth Top Jaw,Teeth Low Jaw,Teeth Diam mm,Baleen Plate clr,Baleen Fring clr,Country Code,C.of Death,Parasites,Comment
3890,1986/16,S,Stenella,coeruleoalba,20-Feb-86,Ireland,NA,-,NA,NA,NA,Dead,NA,1986,16,NA,17-Oct-90,23-Dec-08,3103,ZK0043,ZK0043,NA,NA,NA,NA,NA,NA,NA,NA,"Terry Bruton, Ulster Museum.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,2,20,19860220,Striped dolphin,Stenella coeruleoalba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4,NA,NA,"a)Euphrosyne Dolphin. b)Wound on head. c)Terry Bruton will send       details. d)John Greer, Portrush Countryside Centre, offered photos of stranding of Euphrosyne dolphin at White Park Bay, 26 Jan 1986, when  reporting SW 1987/73. Is this same stranding?"
3891,1986/17,S,Lagenorhynchus,acutus,03-Mar-86,Humberside,North Humber Bank (nr Skeffling),TA35501860,M,8'3'',2.51m*,"Dead, good",Teeth,1986,17,NA,02-Nov-90,23-Dec-08,65,ZK0058,ZK0058,53550041860,53.64610023,0.050119923,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,3,3,19860303,WhiteNAsided dolphin,Lagenorhynchus acutus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,White-sided Dolphin
3892,1986/18,S,Phocoena,phocoena,04-Mar-86,Kent,Ramsgate beach,TR38006500,NA,NA,NA,NA,NA,1986,18,NA,02-Nov-90,23-Dec-08,2592,ZK0085,ZK0085,63800016500,51.33369117,1.417116897,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,3,4,19860304,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
3893,1986/19,S,Lagenorhynchus,albirostris,- Feb 1986,Norfolk,Scolt Head Island,TF77004500,NA,NA,NA,Good,NA,1986,19,NA,02-Nov-90,23-Dec-08,219,ZK0059,ZK0059,57700034500,52.97277516,0.636297461,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,2,14,19860214,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,White-beaked Dolphin
3894,1986/20,S,Phocoena,phocoena,05-Mar-86,Humberside,Spurn Point,TA40501120,M,5'5'',1.65m*,Dead,Teeth,1986,20,NA,02-Nov-90,23-Dec-08,2593,ZK0085,ZK0085,54050041120,53.57830639,0.122376275,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,3,5,19860305,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
3895,1986/21,S,Delphinus,delphis,05-Mar-86,Isle of Wight,Colwell Bay,SZ33008840,NA,7'6.6''*,2.3m,Good,Teeth,1986,21,NA,17-Oct-90,23-Dec-08,3104,ZK0048,ZK0048,43300008840,50.69373341,-1.532734212,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,3,5,19860305,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin; Hampshire
3896,1986/22,S,Delphinus,delphis,10-Mar-86,"Dyfed, Wales","Wiseman's Bridge, Saundersfoot",SN14700600,F,6'11'',2.11m*,Good,Teeth,1986,22,NA,02-Nov-90,23-Dec-08,950,ZK0048,ZK0048,21470020600,51.72160282,-4.683053609,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,3,10,19860310,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Common dolphin
3897,1986/23,S,Phocoena,phocoena,12-Mar-86,Lincolnshire,"Jacksons Corner, Skegness",TF57506670,NA,4'9'',1.45m*,decayed,NA,1986,23,NA,02-Nov-90,23-Dec-08,2594,ZK0085,ZK0085,55750036670,53.1737797,0.356765906,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,3,12,19860312,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
3898,1986/23a,S,Delphinus/Stenella,delphis/coeruleoalba,25-Mar-86,Cornwall,Long Rock (Eastern Green Beach),SS19980598,NA,NA,NA,decayed,teeth,1986,23,a,02-Nov-90,23-Dec-08,973,ZK0051,ZK0051,21998010598,50.824771,-4.556299058,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,3,25,19860325,Unknown delphinidae,un. Delphinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin/Euphrosyne dolphin
3899,1986/24,S,Delphinidae,sp.indet.,28-Mar-86,Cornwall,"Gwynver beach (N.side), Sennen",SW35022499,NA,5'0'',1.52m*,Dead,NA,1986,24,NA,17-Oct-90,23-Dec-08,3105,ZK0041,ZK0082,13502002499,50.06525092,-5.703194307,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,3,28,19860328,Unknown delphinidae,un. Delphinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified dolphins
3900,1986/24a,S,Stenella,coeruleoalba,02-Apr-86,"Jersey, Channel Isles",St Aubin's Bay,WV6249,NA,6'3'',1.91m*,Fresh,NA,1986,24,a,02-Nov-90,23-Dec-08,617,ZK0043,ZK0043,NA,49.19318509,-2.143582403,NA,NA,NA,JREC,NA,& JREC,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,4,2,19860402,Striped dolphin,Stenella coeruleoalba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6,NA,NA,a)Euphrosyne Dolphin b)1st info no condition c)JREC: Fresh; May have been alive when first seen; 1.9m
3901,1986/24b,S,Delphinus,delphis,06-Apr-86,"Jersey, Channel Isles",St Ouen's Bay,WV5651,F,6'5'',1.96m*,Good,NA,1986,24,b,17-Oct-90,23-Dec-08,3106,ZK0048,ZK0048,NA,49.21175521,-2.225643242,NA,NA,NA,JREC,NA,& JREC,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,4,6,19860406,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6,NA,NA,a)Common dolphin b)JREC: 1.95m
3902,1986/25,S,Stenella,coeruleoalba,09-Apr-86,Cornwall,Holywell Beach,SW76005800,F,4'2'',1.27m*,Dead,Teeth,1986,25,NA,02-Nov-90,23-Dec-08,618,ZK0043,ZK0043,17600005800,50.37856143,-5.150967348,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,4,9,19860409,Striped dolphin,Stenella coeruleoalba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Euphrosyne Dolphin
3903,1986/26,S,Balaenoptera,acutorostrata,12-Apr-86,Kent,"Shellness Point, Sandwich Bay",TR35306160,F,13'2'',4.01m*,Dead,Baleen,1986,26,NA,17-Oct-90,23-Dec-08,3107,ZK0132,ZK0132,63530016160,51.30429247,1.376180055,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,4,12,19860412,Minke whale,Balaenoptera acutorostrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Lesser Rorqual
3904,1986/27,S,Grampus,griseus,15-Mar-86,"Strathclyde, Scotland","Kilmelford, Loch na Cille",NM84001260,NA,ca6',ca1.83m*,Dead,NA,1986,27,NA,17-Oct-90,23-Dec-08,3108,ZK0074,ZK0074,18400071260,56.25676099,-5.487637502,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,3,15,19860315,Risso's dolphin,Grampus griseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Risso's Dolphin
3905,1986/28,S,Lagenorhynchus,albirostris,24-Apr-86,Humberside,Easington beach,TA41101810,NA,ca9'6'',ca2.9m*,NA,NA,1986,28,NA,02-Nov-90,23-Dec-08,220,ZK0059,ZK0059,54110041810,53.64012846,0.134557848,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,4,24,19860424,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,White-beaked Dolphin
3906,1986/29,S,Delphinus/Stenella,delphis/coeruleoalba,08-May-86,Cornwall,"Carne beach, Roseland Peninsular, Pendower",SW91003800,NA,6'3.5'',1.92m*,NA,NA,1986,29,NA,02-Nov-90,23-Dec-08,974,ZK0051,ZK0051,19100003800,50.20443189,-4.929210036,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,5,8,19860508,Unknown delphinidae,un. Delphinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin/Euphrosyne dolphin
3907,1986/30,S,Tursiops/Lagenorhynchus,truncatus/albirostris,10-May-86,Devon,"Challaborough, Bigbury on Sea",SX65004400,F,8',2.44m*,NA,NA,1986,30,NA,02-Nov-90,23-Dec-08,2879,ZK0062,ZK0062,26500004400,50.27988637,-3.89497719,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,5,10,19860510,Unknown delphinidae,un. Delphinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Bottle-nosed Dolphin/White-beaked Dolphin
3908,1986/30a,S,Phocoena,phocoena,18-May-86,Northumberland,"Lindisfarne Castle (near), Holy Island",NU13304170,M,ca4'11.1''*,ca 1.50m,NA,NA,1986,30,a,02-Nov-90,23-Dec-08,2595,ZK0085,ZK0085,41330064170,55.6686314,-1.788533937,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,5,18,19860518,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
3909,1986/31,S,Tursiops,truncatus,19-May-86,"Gwynedd, Wales","Mochras, Shell Island",SH55002600,F,12'3'',3.73m*,NA,NA,1986,31,NA,02-Nov-90,23-Dec-08,2876,ZK0053,ZK0053,25500032600,52.81169033,-4.151614618,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,5,19,19860519,BottleNAnosed dolphin,Tursiops truncatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,a)Bottle-nosed Dolphin. b)Ident. Sheldrick from details sent by coastguard.
3910,1986/32,S,Balaenoptera,acutorostrata/borealis,20-May-86,Devon,Eype,SY44009100,M,ca21',ca6.4m*,NA,NA,1986,32,NA,02-Nov-90,23-Dec-08,475,ZK0136,ZK0136,34400009100,50.71535474,-2.793303894,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,5,20,19860520,un. Balaenoptera,un. Balaenoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Lesser Rorqual/Sei Whale
3911,1986/33,S,odontocete,sp.indet.,26-May-86,Sussex,Worthing,TQ14000200,NA,ca5'11'',ca1.8m*,NA,NA,1986,33,NA,02-Nov-90,23-Dec-08,1746,ZK0040,ZK0127,51400010200,50.80576221,-0.381912344,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,5,26,19860526,Unknown odontocete  ,un. Odontocete ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified Odontocetes
3912,1986/33a,s,Delphinus,delphis,May-86,Suffolk,Orford Ness,TM45004800,NA,ca3'6'',ca1.07m*,NA,NA,1986,33,a,10-May-94,23-Dec-08,5556,ZK0048,ZK0048,64500024800,52.07564023,1.575737631,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,5,14,19860514,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,10May1994 confirmed found 'May 1986'; record moved from 1987/42a;  skull in Ipswich Museum (IPSMG R.1987-92)
3913,1986/34,S,Delphinus,delphis,03-Jun-86,Cornwall,"Par Dock, Par, St Austell",SX06005000,NA,6'0.8''*,1.85m,NA,NA,1986,34,NA,02-Nov-90,23-Dec-08,951,ZK0048,ZK0048,20600005000,50.31735076,-4.72539034,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,6,3,19860603,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin
3914,1986/35,S,Phocoena,phocoena,18-Jun-86,"Dyfed, Wales",Cwmtudy,SN35005700,NA,5'3'',1.6m*,NA,teeth,1986,35,NA,02-Nov-90,23-Dec-08,2596,ZK0085,ZK0085,23500025700,52.18612309,-4.413907948,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,6,18,19860618,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Common Porpoise
3915,1986/36,S,Phocoena,phocoena,18-Jun-86,"Dyfed, Wales","Aberarth, Aberaeron",SN47006300,NA,ca2'6'',ca0.76m*,NA,NA,1986,36,NA,02-Nov-90,23-Dec-08,2597,ZK0085,ZK0085,24700026300,52.24349015,-4.241214836,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,6,18,19860618,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Common Porpoise
3916,1986/37,S,Phocoena,phocoena,18-Jun-86,"Dyfed, Wales",Cei Bach (nr New Quay),SN37995901,NA,2'6'',0.76m*,NA,NA,1986,37,NA,02-Nov-90,23-Dec-08,2598,ZK0085,ZK0085,23799025901,52.20506686,-4.37116713,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,6,18,19860618,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Common Porpoise
3917,1986/38,S,Phocoena,phocoena,19-Jun-86,Cornwall,"Port William beach, Trebarwith",SX04608632,F,2'10'',0.86m*,NA,NA,1986,38,NA,02-Nov-90,23-Dec-08,2599,ZK0085,ZK0085,20460008632,50.64317548,-4.764013016,NA,NA,NA,BMNH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,6,19,19860619,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,a)Common Porpoise b)NX44005600 BMNH
3918,1986/39,S,Tursiops/Lagenorhynchus,truncatus/albirostris,04-Jul-86,"Gwynedd, Wales","Tal-Y-Bont, Barmouth",SH61001500,NA,8'2'',2.49m*,NA,teeth,1986,39,NA,02-Nov-90,23-Dec-08,2880,ZK0062,ZK0062,26100031500,52.71443807,-4.057979987,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,7,4,19860704,Unknown delphinidae,un. Delphinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Bottle-nosed Dolphin/White-beaked Dolphin
3919,1986/40,S,Phocoena,phocoena,08-Jul-86,"Dyfed, Wales",Borth (near lifeboat station),SN60018900,M,4'6'',1.37m*,NA,NA,1986,40,NA,02-Nov-90,23-Dec-08,2600,ZK0085,ZK0085,26001028900,52.48057356,-4.061626996,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,7,8,19860708,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Common Porpoise
3920,1986/41,S,Delphinus/Stenella,delphis/coeruleoalba,08-Jul-86,Devon,Westward Ho!,SS42992901,NA,6'4'',1.93m*,NA,teeth,1986,41,NA,02-Nov-90,23-Dec-08,975,ZK0051,ZK0051,24299012901,51.03842962,-4.239762806,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,7,8,19860708,Unknown delphinidae,un. Delphinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin/Euphrosyne dolphin
3921,1986/42,S,Delphinus/Stenella,delphis/coeruleoalba,18-Jul-86,Cornwall,"Duckpool, Bude",SS20030603,NA,7',2.13m*,NA,teeth,1986,42,NA,02-Nov-90,23-Dec-08,976,ZK0051,ZK0051,22003010603,50.82523578,-4.555614349,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,7,18,19860718,Unknown delphinidae,un. Delphinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin/Euphrosyne dolphin
3922,1986/43,S,Delphinus,delphis,29-Jul-86,Cornwall,"Black Cliff, Hayle Towans, St Ives Bay",SW54004100,NA,6'2.8''*,1.90m,Good,teeth,1986,43,NA,02-Nov-90,23-Dec-08,952,ZK0048,ZK0048,15400004100,50.21714767,-5.448800342,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,7,29,19860729,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin
3923,1986/43a,s,Globicephala,melaena,31-Jul-86,"Antrim, N.Ireland",Giant's Causeway,NA,NA,ca18'0.5''*,ca 5.5m,decayed,NA,1986,43,a,20-Dec-96,23-Dec-08,6491,ZK0079,ZK0079,NA,55.241,-6.5118,NA,NA,NA,NA,NA,"L.Rendle, Ulster Museum, via J.Milburne, DOE(NI), 25 Nov 1996",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,7,31,19860731,LongNAfinned Pilot whale,Globicephala melas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4,NA,NA,Irish Gref C 94 44.
3924,1986/43b,s,Globicephala,melaena,31-Jul-86,"Antrim, N.Ireland",White Park Bay,NA,NA,NA,NA,NA,NA,1986,43,b,20-Dec-96,23-Dec-08,6492,ZK0079,ZK0079,NA,55.2338,-6.3962,NA,NA,NA,NA,NA,"L.Rendle, Ulster Museum, via J.Milburne, DOE(NI), 25 Nov 1996",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,7,31,19860731,LongNAfinned Pilot whale,Globicephala melas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4,NA,NA,Irish Gref D 01 43.
3925,1986/44,S,Tursiops/Lagenorhynchus,truncatus/albirostris,03-Aug-86,Hampshire,"Marine Cafe, Milford on Sea",SZ28009100,NA,NA,NA,NA,teeth,1986,44,NA,02-Nov-90,23-Dec-08,2881,ZK0062,ZK0062,42800009100,50.71737882,-1.603332842,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,8,3,19860803,WhiteNAbeaked dolphin,Lagenodelphis hosei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Bottle-nosed Dolphin/White-beaked Dolphin
3926,1986/45,S,Delphinidae,sp.indet.,05-Aug-86,Hampshire,Barton on Sea,SZ24008300,NA,5',1.52m*,NA,NA,1986,45,NA,02-Nov-90,23-Dec-08,971,ZK0041,ZK0082,42400008300,50.64560895,-1.660517928,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,8,5,19860805,Unknown delphinidae,un. Delphinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Unidentified dolphins
3927,1986/46,S,Phocoena,phocoena?,05-Aug-86,"Dyfed, Wales",Borth area,SN60018901,NA,NA,NA,NA,NA,1986,46,NA,02-Nov-90,23-Dec-08,2601,ZK0085?,ZK0085?,26001028901,52.48066342,-4.061631197,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,8,5,19860805,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Common Porpoise
3928,1986/47,S,Phocoena,phocoena?,29-Jul-86,"Dyfed, Wales","Cefn Sidan beach, Pembrey, Llanelli",SN50000000,NA,2'8'',0.81m*,NA,NA,1986,47,NA,02-Nov-90,23-Dec-08,2602,ZK0085?,ZK0085?,25000020000,51.67824429,-4.169787571,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,7,29,19860729,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Common Porpoise
3929,1986/48,S,Phocoena,phocoena,06-Aug-86,Humberside,"South Landing (near), Flamborough Head",TA25017000,F,4'5'',1.35m*,Decomposed,teeth,1986,48,NA,02-Nov-90,23-Dec-08,2603,ZK0085,ZK0085,52501047000,54.11048625,-0.087530508,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,8,6,19860806,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
3930,1986/49,S,Lagenorhynchus,albirostris,14-Aug-86,North Yorkshire,"Cornelian Bay, Scarborough",TA02998799,M,9',2.74m*,NA,teeth,1986,49,NA,02-Nov-90,23-Dec-08,221,ZK0059,ZK0059,50299048799,54.27700699,-0.418086063,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,8,14,19860814,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,White-beaked Dolphin
3931,1986/50,S,Lagenorhynchus,albirostris,14-Aug-86,North Yorkshire,"North Bay, Scarborough",TA02998801,M,8',2.44m*,NA,teeth,1986,50,NA,02-Nov-90,23-Dec-08,222,ZK0059,ZK0059,50299048801,54.27718669,-0.418079178,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,8,14,19860814,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,White-beaked Dolphin
3932,1986/51,S,Tursiops,truncatus?,14-Aug-86,"Dyfed, Wales","Freshwater West, Pembroke",SM88100050,NA,11'NA12',3.35mNA3.66m*,NA,NA,1986,51,NA,02-Nov-90,23-Dec-08,2877,ZK0053,ZK0053,18810020050,51.66279797,-5.064311502,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,8,14,19860814,BottleNAnosed dolphin,Tursiops truncatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Bottle-nosed Dolphin
3933,1986/52,S,Lagenorhynchus,albirostris,24-Aug-86,North Yorkshire,Long Nab,NZ89021102,M,8',2.44m*,NA,jaw section,1986,52,NA,02-Nov-90,23-Dec-08,223,ZK0059,ZK0059,48902051102,54.48656798,-0.625693595,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,8,24,19860824,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,White-beaked Dolphin
3934,1986/53,S,Delphinus,delphis,19-Aug-86,"Shetland Islands, Scotland",Wester Wick,HU28404260,NA,5'5'',1.65m*,NA,NA,1986,53,NA,02-Nov-90,23-Dec-08,953,ZK0048,ZK0048,42840114260,60.16741173,-1.488194593,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,8,19,19860819,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Common dolphin
3935,1986/53a,S,Phocoena,phocoena,27-Aug-86,North Yorkshire,"Sandsend, Whitby",NZ89011100,NA,ca5'6'',ca1.68m*,NA,NA,1986,53,a,02-Nov-90,23-Dec-08,2604,ZK0085,ZK0085,48901051100,54.48639002,-0.625853955,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,8,27,19860827,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
3936,1986/53b,S,Lagenorhynchus,albirostris,06-Sep-86,Norfolk,Wells Nature Reserve,TF90994301,M,ca8'6'',ca2.59m*,NA,NA,1986,53,b,02-Nov-90,23-Dec-08,224,ZK0059,ZK0059,59099034301,52.95010604,0.843225793,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,9,6,19860906,WhiteNAbeaked dolphin,Lagenorhynchus albirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,White-beaked Dolphin
