"","X","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"52",115,"1914/25","Phocoena phocoena","Harbour porpoise",51.3060052,1.379176385,"Kent",1914,"14/06/1914"
"53",116,"1914/26","Phocoena phocoena","Harbour porpoise",51.22156347,1.405933318,"Kent",1914,"15/06/1914"
"54",119,"1914/29","Lagenorhynchus albirostris","White-beaked dolphin",57.41178866,-1.835190794,"Aberdeen, Scotland",1914,"22/06/1914"
"55",120,"1914/30","Phocoena phocoena","Harbour porpoise",53.14503612,0.355191236,"Lincolnshire",1914,"03/07/1914"
"56",121,"1914/31","Phocoena phocoena","Harbour porpoise",53.14503612,0.355191236,"Lincolnshire",1914,"11/07/1914"
"57",122,"1914/32","Phocoena phocoena","Harbour porpoise",52.78036033,1.622914114,"Norfolk",1914,"12/07/1914"
"58",123,"1914/33","Lagenorhynchus albirostris","White-beaked dolphin",58.47607032,-3.109485418,"Caithness, Scotland",1914,"13/07/1914"
"59",124,"1914/34","Tursiops truncatus","Bottlenose dolphin",50.7863512,-0.621232633,"Sussex",1914,"17/07/1914"
"60",126,"1914/35","Phocoena phocoena","Harbour porpoise",53.3457,-6.2292,"Co. Dublin",1914,"24/07/1914"
"61",129,"1914/38","Phocoena phocoena","Harbour porpoise",53.08978535,0.329766906,"Lincolnshire",1914,"25/07/1914"
"62",130,"1914/39","Tursiops truncatus","Bottlenose dolphin",51.93225498,1.279091882,"Essex",1914,"26/07/1914"
"63",131,"1914/011","Delphinus delphis","common dolphin",53.7308,-6.2533,"",1914,"01/08/1914"
"64",132,"1914/012","Delphinus delphis","common dolphin",53.7308,-6.2533,"",1914,"01/08/1914"
"65",133,"1914/40","Lagenorhynchus albirostris","White-beaked dolphin",55.32922604,-1.558619481,"Northumberland.",1914,"04/09/1914"
"66",134,"1914/41","Hyperoodon ampullatus","Bottlenose whale",52.78499156,0.37277381,"Norfolk",1914,"05/09/1914"
"67",135,"1914/42","Hyperoodon ampullatus","Bottlenose whale",54.86900904,-3.683096423,"Kirkcudbrightshire, Scotland",1914,"15/09/1914"
"68",136,"1914/43","Mesoplodon bidens","Sowerby's Beaked whale",52.2766,-6.3756,"Co. Wexford",1914,"21/09/1914"
"69",137,"1914/44","Balaenoptera borealis","Sei whale",58.60833078,-3.671429589,"Caithness, Scotland",1914,"21/09/1914"
"70",139,"1914/45","Balaenoptera physalus","Fin whale",51.36929215,1.273171762,"Kent",1914,"18/10/1914"
"71",140,"1914/46","Phocoena phocoena","Harbour porpoise",50.91203364,0.98055249,"Kent",1914,"19/10/1914"
"72",143,"1914/49","Balaenoptera physalus","Fin whale",58.64474835,-3.025227303,"Caithness, Scotland",1914,"17/11/1914"
"73",144,"1914/50","Hyperoodon ampullatus","Bottlenose whale",51.18185213,-3.397975725,"Somerset",1914,"23/11/1914"
"74",145,"1914/51","Phocoena phocoena","Harbour porpoise",50.91583554,0.901103826,"Kent",1914,"25/11/1914"
"75",146,"1914/52","Delphinus delphis","Common dolphin",56.79334001,-2.333998392,"Kincardineshire, Scotland",1914,"04/12/1914"
"76",147,"1914/53","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1914,"14/12/1914"
"77",148,"1915/1","Tursiops truncatus","Bottlenose dolphin",49.89435271,-6.350646935,"Cornwall",1915,"27/02/1915"
"78",149,"1915/2","Ziphius cavirostris","Cuvier's Beaked whale",58.59853718,-3.5195089,"Caithness, Scotland",1915,"14/03/1915"
"79",150,"1915/4","Globicephala melas","Long-finned pilot whale",51.6157,-9.5413,"Co. Cork",1915,"16/03/1915"
"80",154,"1915/6","Phocoena phocoena","Harbour porpoise",53.09175688,0.320911026,"Lincolnshire",1915,"03/05/1915"
"81",155,"1915/7","Balaenoptera physalus","Fin whale",55.34910612,-1.589941574,"Northumberland",1915,"12/05/1915"
"82",156,"1915/8","Phocoena phocoena","Harbour porpoise",53.99541628,-0.204344963,"Yorkshire",1915,"23/05/1915"
"83",157,"1915/9","Phocoena phocoena","Harbour porpoise",52.82606959,1.539102051,"Norfolk",1915,"19/06/1915"
"84",158,"1915/10","Phocoena phocoena","Harbour porpoise",51.54876859,0.841665084,"Essex",1915,"27/06/1915"
"85",159,"1915/11","Phocoena phocoena","Harbour porpoise",56.55524013,-2.579197733,"Angus, Scotland",1915,"07/07/1915"
"86",160,"1915/13","Ziphius cavirostris","Cuvier's Beaked whale",52.1937,-6.8348,"Co. Wexford",1915,"18/07/1915"
"87",162,"1915/14","Lagenorhynchus albirostris","White-beaked dolphin",54.57274628,-0.895402129,"Yorkshire",1915,"22/07/1915"
"88",163,"1915/15","Balaenoptera acutorostrata","Minke whale",51.57081183,-4.285902338,"Glamorgan, Wales",1915,"04/08/1915"
"89",164,"1915/16","Phocoena phocoena","Harbour porpoise",54.49259357,-0.618079573,"Yorkshire",1915,"05/08/1915"
"90",165,"1915/17","Mesoplodon bidens","Sowerby's Beaked whale",57.48919851,-4.230700216,"Inverness-shire, Scotland",1915,"13/08/1915"
"91",166,"1915/18","Delphinus delphis","Common dolphin",49.96687316,-6.312546229,"Cornwall",1915,"13/09/1915"
"92",167,"1915/18","Delphinus delphis","Common dolphin",49.96687316,-6.312546229,"Cornwall",1915,"13/09/1915"
"93",168,"1915/18","Delphinus delphis","Common dolphin",49.96687316,-6.312546229,"Cornwall",1915,"13/09/1915"
"94",169,"1915/18","Delphinus delphis","Common dolphin",49.96687316,-6.312546229,"Cornwall",1915,"13/09/1915"
"95",170,"1915/18","Delphinus delphis","Common dolphin",49.96687316,-6.312546229,"Cornwall",1915,"13/09/1915"
"96",171,"1915/23","Phocoena phocoena","Harbour porpoise",51.40918226,0.735191481,"Kent",1915,"17/09/1915"
"97",173,"1915/25","Balaenoptera acutorostrata","Minke whale",53.99541628,-0.204344963,"Yorkshire",1915,"21/10/1915"
"98",174,"1915/26","Delphinus delphis","Common dolphin",50.78556571,-0.630903629,"Sussex",1915,"26/10/1915"
"99",176,"1915/28","Delphinus delphis","Common dolphin",55.1909,-7.9787,"Co. Donegal",1915,"22/12/1915"
"100",179,"1916/1","Ziphius cavirostris","Cuvier's Beaked whale",54.5856,-8.4291,"Co. Donegal",1916,"22/01/1916"
"101",180,"1916/2","Lagenorhynchus albirostris","White-beaked dolphin",53.19988763,0.355203519,"Lincolnshire",1916,"04/02/1916"
"102",181,"1916/3","Balaenoptera physalus","Fin whale",51.1310378,-4.236951266,"Devon",1916,"10/02/1916"
"103",182,"1916/4","Phocoena phocoena","Harbour porpoise",56.73146482,-2.286047227,"Angus, Scotland",1916,"10/03/1916"
"104",183,"1916/5","Orcinus orca","Killer whale",54.86824121,-3.737613736,"Kirkcudbrightshire, Scotland",1916,"23/05/1916"
"105",184,"1916/6","Tursiops truncatus","Bottlenose dolphin",52.85714589,-4.124150858,"Merioneth, Wales",1916,"26/05/1916"
"106",185,"1916/7","Balaenoptera acutorostrata","Minke whale",50.34783678,-5.155961868,"Cornwall",1916,"05/06/1916"
"107",186,"1916/8","Ziphius cavirostris","Cuvier's Beaked whale",50.4434525,-5.045387207,"Cornwall",1916,"07/06/1916"
"108",187,"1916/9","Lagenorhynchus acutus","White-sided dolphin",54.276,-9.0601,"Co. Sligo",1916,"09/06/1916"
"109",189,"1916/10","Tursiops truncatus","Bottlenose dolphin",50.63108829,-1.403966883,"Isle of Wight",1916,"22/06/1916"
"110",190,"1916/11","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1916,"07/07/1916"
"111",191,"1916/12","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1916,"07/07/1916"
"112",192,"1916/13","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1916,"08/07/1916"
"113",193,"1916/14","Phocoena phocoena","Harbour porpoise",52.1823,-6.8288,"Co. Wexford",1916,"13/07/1916"
"114",196,"1916/16","Hyperoodon ampullatus","Bottlenose whale",56.49887236,-2.706679744,"Angus, Scotland",1916,"07/08/1916"
"115",197,"1916/17","Tursiops truncatus","Bottlenose dolphin",53.24363791,-4.586964231,"Anglesey, Gwynedd, Wales",1916,"16/08/1916"
"116",198,"1916/18","Phocoena phocoena","Harbour porpoise",54.57274628,-0.895402129,"Yorkshire",1916,"24/08/1916"
"117",199,"1916/19","Balaenoptera acutorostrata","Minke whale",56.06028208,-2.722728493,"Berwick, Scotland",1916,"26/08/1916"
"118",200,"1916/20","Physeter macrocephalus","Sperm whale",53.3986,-9.9196,"Co. Galway",1916,"04/09/1916"
"119",202,"1916/21","Mesoplodon bidens","Sowerby's Beaked whale",53.20808992,0.349662326,"Lincolnshire",1916,"05/09/1916"
"120",204,"1916/22","Hyperoodon ampullatus","Bottlenose whale",57.48869265,-7.049177082,"Western Isles, Scotland",1916,"03/10/1916"
"121",205,"1916/27","Balaenoptera acutorostrata","Minke whale",55.2445,-7.5208,"Co. Donegal",1916,"09/10/1916"
"122",208,"1916/25","Delphinus delphis","Common dolphin",50.59912401,-2.508722056,"Dorset",1916,"15/10/1916"
"123",209,"1916/26","Balaenoptera acutorostrata","Minke whale",58.59137055,-3.071840318,"Caithness, Scotland",1916,"18/10/1916"
"124",213,"1917/1","Phocoena phocoena","Harbour porpoise",55.1902,-7.9192,"Co. Donegal",1917,"20/03/1917"
"125",215,"1917/2","Lagenorhynchus albirostris","White-beaked dolphin",55.1823,-7.8915,"Co. Donegal",1917,"23/03/1917"
"126",219,"1917/4","Physeter macrocephalus","Sperm whale",58.27694943,-3.357343134,"Caithness, Scotland",1917,"23/05/1917"
"127",220,"1917/5","Lagenorhynchus acutus","White-sided dolphin",53.12272752,0.346496866,"Lincolnshire",1917,"28/05/1917"
"128",222,"1917/7","Mesoplodon mirus","True's Beaked whale",52.9357,-9.3944,"Co. Clare",1917,"09/06/1917"
"129",225,"1917/9","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1917,"15/06/1917"
"130",226,"1917/10","Tursiops truncatus","Bottlenose dolphin",50.73848514,-0.764092942,"Sussex",1917,"26/06/1917"
"131",227,"1917/10","Tursiops truncatus","Bottlenose dolphin",50.73848514,-0.764092942,"Sussex",1917,"26/06/1917"
"132",228,"1917/12","Tursiops truncatus","Bottlenose dolphin",50.69648818,-1.086648668,"Isle of Wight",1917,"30/06/1917"
"133",229,"1917/13","Phocoena phocoena","Harbour porpoise",53.14503612,0.355191236,"Lincolnshire",1917,"07/07/1917"
"134",230,"1917/14","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1917,"09/07/1917"
"135",231,"1917/15","Hyperoodon ampullatus","Bottlenose whale",58.60896274,-3.549227637,"Caithness, Scotland",1917,"26/07/1917"
"136",232,"1917/16","Phocoena phocoena","Harbour porpoise",50.91354286,0.92088301,"Kent",1917,"28/07/1917"
"137",233,"1917/17","Balaenoptera acutorostrata","Minke whale",55.93969745,-2.349030661,"Berwickshire, Scotland",1917,"01/08/1917"
"138",235,"1917/20","Tursiops truncatus","Bottlenose dolphin",53.9834409,-3.064542598,"Lancashire",1917,"08/08/1917"
"139",236,"1917/19","Delphinus delphis","Common dolphin",50.55800811,-2.446156052,"Dorset",1917,"11/08/1917"
"140",237,"1917/21","Delphinus delphis","Common dolphin",50.59912401,-2.508722056,"Dorset",1917,"16/08/1917"
"141",238,"1917/22","Delphinus delphis","Common dolphin",52.8608457,-4.118388682,"Merioneth, Wales",1917,"23/08/1917"
"142",240,"1917/25","Hyperoodon ampullatus","Bottlenose whale",51.5156,-9.5429,"Co. Cork",1917,"20/09/1917"
"143",242,"1917/24","Balaenoptera acutorostrata","Minke whale",51.526,-9.5332,"Co. Cork",1917,"22/09/1917"
"144",245,"1917/27","Balaenoptera physalus","Fin whale",49.89351553,-6.37286095,"Cornwall",1917,"13/10/1917"
"145",248,"1917/29","Hyperoodon ampullatus","Bottlenose whale",50.61375782,-2.449510306,"Dorset",1917,"27/10/1917"
"146",249,"1917/30","Lagenorhynchus albirostris","White-beaked dolphin",53.56602502,0.204831211,"Yorkshire",1917,"02/11/1917"
"147",250,"1918/1","Globicephala melas","Long-finned pilot whale",58.6456464,-3.025253631,"Caithness, Scotland",1918,"25/01/1918"
"148",251,"1918/2","Lagenorhynchus albirostris","White-beaked dolphin",52.15120734,1.60519521,"Suffolk",1918,"02/02/1918"
"149",252,"1918/3","Lagenorhynchus albirostris","White-beaked dolphin",52.02984302,1.452487734,"Suffolk",1918,"03/02/1918"
"150",253,"1918/4","Lagenorhynchus albirostris","White-beaked dolphin",52.03680959,1.460318183,"Suffolk",1918,"03/02/1918"
"151",254,"1918/5","Delphinus delphis","Common dolphin",51.4971,-9.2912,"Co. Cork",1918,"05/02/1918"
"152",256,"1918/6","Lagenorhynchus albirostris","White-beaked dolphin",51.22043256,1.44453004,"Kent",1918,"10/02/1918"
"153",257,"1918/7","Delphinus delphis","Common dolphin",52.24666485,-4.263351983,"Dyfed, Wales",1918,"01/03/1918"
"154",258,"1918/9","Orcinus orca","Killer whale",54.98818262,-7.620351091,"Co. Donegal",1918,"03/03/1918"
"155",260,"1918/8","Delphinus delphis","Common dolphin",52.42894313,-4.082901563,"Cardigan, Wales",1918,"04/03/1918"
"156",261,"1918/10","Orcinus orca","Killer whale",50.80117032,-0.50980823,"Sussex",1918,"03/04/1918"
"157",262,"1918/11","Balaenoptera physalus","Fin whale",52.00607755,1.434622636,"Suffolk",1918,"10/04/1918"
"158",263,"1918/12","Orcinus orca","Killer whale",50.91138997,0.934977418,"Kent",1918,"15/04/1918"
"159",264,"1918/13","Tursiops truncatus","Bottlenose dolphin",51.48258006,-0.147194062,"London",1918,"08/05/1918"
"160",265,"1918/13A","Balaenoptera acutorostrata","Minke whale",50.32827987,-4.641694893,"Cornwall",1918,"21/06/1918"
"161",266,"1918/14","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1918,"03/07/1918"
"162",267,"1918/15","Balaenoptera physalus","Fin whale",56.44766518,-2.374439336,"Angus, Scotland",1918,"03/07/1918"
"163",268,"1918/16","Balaenoptera acutorostrata","Minke whale",56.92640976,-7.534046403,"Inverness, Scotland",1918,"26/07/1918"
"164",269,"1918/003","Phocoena phocoena","harbour porpoise",52.23,-10.17,"Co. Kerry",1918,"28/07/1918"
"165",270,"1918/17","Balaenoptera acutorostrata","Minke whale",56.47684421,-2.185089849,"Angus, Scotland",1918,"03/08/1918"
"166",271,"1918/18","Balaenoptera acutorostrata","Minke whale",57.01919845,-2.156479918,"Kincardine, Scotland",1918,"05/08/1918"
"167",272,"1918/19","Tursiops truncatus","Bottlenose dolphin",52.3643,-9.8321,"Co. Kerry",1918,"07/08/1918"
"168",273,"1918/20","Tursiops truncatus","Bottlenose dolphin",50.52648414,-2.457710709,"Dorset",1918,"07/08/1918"
"169",274,"1918/21","Delphinus delphis","Common dolphin",53.4147,-10.1477,"Co. Galway",1918,"13/08/1918"
"170",278,"1918/23","Tursiops truncatus","Bottlenose dolphin",54.74122945,-3.472713353,"Cumberland",1918,"17/08/1918"
"171",279,"1918/24","Balaenoptera acutorostrata","Minke whale",57.34539911,-1.93353066,"Aberdeen, Scotland",1918,"19/08/1918"
"172",280,"1918/25","Tursiops truncatus","Bottlenose dolphin",53.2269,-9.4983,"Co. Galway",1918,"20/08/1918"
"173",281,"1918/25a","Tursiops truncatus","Bottlenose dolphin",53.42397754,-3.098677344,"Cheshire",1918,"20/08/1918"
"174",282,"1918/26","Lagenorhynchus acutus","White-sided dolphin",60.13236752,-1.288910582,"Shetland Islands, Scotland",1918,"25/08/1918"
"175",283,"1918/27","Tursiops truncatus","Bottlenose dolphin",52.3631,-9.8361,"Co. Kerry",1918,"26/08/1918"
"176",284,"1918/28","Globicephala melas","Long-finned pilot whale",58.81395859,-3.194715159,"Orkney Islands, Scotland",1918,"27/08/1918"
"177",285,"1918/28","Globicephala melas","Long-finned pilot whale",58.81395859,-3.194715159,"Orkney Islands, Scotland",1918,"27/08/1918"
"178",286,"1918/30","Hyperoodon ampullatus","Bottlenose whale",51.67860076,-4.246479947,"Carmarthenshire, Wales",1918,"04/09/1918"
"179",287,"1918/31","Hyperoodon ampullatus","Bottlenose whale",53.1242,-9.1653,"Co. Clare",1918,"04/09/1918"
"180",289,"1918/32","Phocoena phocoena","Harbour porpoise",52.82606959,1.539102051,"Norfolk",1918,"07/09/1918"
"181",290,"1918/33","Balaenoptera physalus","Fin whale",54.86813299,-3.39785374,"Cumberland",1918,"10/09/1918"
"182",291,"1918/34","Delphinus delphis","Common dolphin",53.1498,-9.7738,"Co. Galway",1918,"22/09/1918"
"183",293,"1918/35","Tursiops truncatus","Bottlenose dolphin",52.85714589,-4.124150858,"Merioneth, Wales",1918,"26/09/1918"
"184",294,"1918/36","Tursiops truncatus","Bottlenose dolphin",52.69290005,-4.055486649,"Merioneth, Wales",1918,"01/10/1918"
"185",295,"1918/37","Globicephala melas","Long-finned pilot whale",52.1113,-9.9061,"Co. Kerry",1918,"07/10/1918"
"186",297,"1918/38","Balaenoptera physalus","Fin whale",55.3317,-7.1774,"Co. Donegal",1918,"19/10/1918"
"187",299,"1918/39","Delphinus delphis","Common dolphin",51.5287,-9.5403,"Co. Cork",1918,"30/10/1918"
"188",301,"1918/40","Phocoena phocoena","Harbour porpoise",53.91197656,-0.156154378,"Yorkshire",1918,"05/11/1918"
"189",303,"1919/1","Balaenoptera acutorostrata","Minke whale",54.2224,-10.0115,"Co. Mayo",1919,"07/01/1919"
"190",305,"1919/2","Balaenoptera acutorostrata","Minke whale",57.110921,-2.059444056,"Kincardine, Scotland",1919,"14/01/1919"
"191",306,"1919/3","Balaenoptera physalus","Fin whale",51.64228404,-4.80558615,"Pembroke, Wales",1919,"20/01/1919"
"192",307,"1919/4","Lagenorhynchus albirostris","White-beaked dolphin",52.75953034,1.656770456,"Norfolk",1919,"26/04/1919"
"193",308,"1919/5","Lagenorhynchus albirostris","White-beaked dolphin",52.60575691,1.741454932,"Norfolk",1919,"01/05/1919"
"194",309,"1919/6","Balaenoptera acutorostrata","Minke whale",54.98063679,-1.378054229,"Durham",1919,"07/05/1919"
"195",310,"1919/7","Ziphius cavirostris","Cuvier's Beaked whale",54.8712,-8.4018,"Co. Donegal",1919,"03/07/1919"
"196",312,"1919/8","Lagenorhynchus acutus","White-sided dolphin",60.13682801,-1.283412773,"Shetland Islands, Scotland",1919,"22/07/1919"
"197",313,"1919/8","Lagenorhynchus acutus","White-sided dolphin",60.13682801,-1.283412773,"Shetland Islands, Scotland",1919,"22/07/1919"
"198",315,"1919/11","Delphinus delphis","Common dolphin",51.8825,-7.8672,"Co. Cork",1919,"04/08/1919"
"199",317,"1919/12","Phocoena phocoena","Harbour porpoise",51.99114439,1.391221888,"Suffolk",1919,"10/08/1919"
"200",318,"1919/13","Grampus griseus","Risso's dolphin",56.1048606,-3.809004151,"Stirling, Scotland",1919,"25/08/1919"
"201",320,"1919/14","Phocoena phocoena","Harbour porpoise",51.98734425,1.398219515,"Suffolk",1919,"13/09/1919"
"202",322,"1919/15","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1919,"07/11/1919"
"203",323,"1919/15A","Phocoena phocoena","harbour porpoise",52.0885,-7.6158,"Co. Waterford",1919,"15/11/1919"
"204",325,"1919/16","Phocoena phocoena","Harbour porpoise",51.36661706,1.03873572,"Kent",1919,"18/11/1919"
"205",328,"1920/4","Delphinus delphis","Common dolphin",50.57539446,-4.916855337,"Cornwall",1920,"11/03/1920"
"206",329,"1920/5","Phocoena phocoena","Harbour porpoise",52.78691229,1.61455665,"Norfolk",1920,"10/04/1920"
"207",332,"1920/8","Globicephala melas","Long-finned pilot whale",57.24838509,-2.038119406,"Aberdeenshire, Scotland",1920,"14/04/1920"
"208",333,"1920/9","Ziphius cavirostris","Cuvier's Beaked whale",50.23063295,-3.766814756,"Devon",1920,"21/04/1920"
"209",334,"1920/10","Phocoena phocoena","Harbour porpoise",51.5707556,-4.288786101,"Glamorgan, Wales",1920,"03/05/1920"
"210",335,"1920/11","Phocoena phocoena","Harbour porpoise",52.00693264,1.436145825,"Suffolk",1920,"21/05/1920"
"211",336,"1920/12","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1920,"23/06/1920"
"212",337,"1920/13","Ziphius cavirostris","Cuvier's Beaked whale",58.31677418,-6.737779263,"Ross & Cromarty, Scotland",1920,"28/06/1920"
"213",338,"1920/14","Phocoena phocoena","Harbour porpoise",50.83472754,0.478432091,"Sussex",1920,"08/07/1920"
"214",339,"1920/15","Lagenorhynchus albirostris","White-beaked dolphin",58.21746535,-6.317101926,"Ross & Cromarty, Scotland",1920,"10/07/1920"
"215",340,"1920/16","Balaenoptera musculus","Blue whale",56.91870139,-6.157575498,"Inverness-shire, Scotland",1920,"19/07/1920"
"216",341,"1920/17","Phocoena phocoena","Harbour porpoise",50.72147616,-2.937923063,"Dorset",1920,"03/08/1920"
"217",343,"1920/19","Balaenoptera physalus","Fin whale",57.24597384,-7.4308944,"Inverness-shire, Scotland",1920,"15/08/1920"
"218",344,"1920/20","Balaenoptera musculus","Blue whale",58.34373747,-6.640451552,"Ross & Cromarty, Scotland",1920,"28/08/1920"
"219",345,"1920/22","Ziphius cavirostris","Cuvier's Beaked whale",58.91993651,-2.708587615,"Orkney Islands, Scotland",1920,"02/10/1920"
"220",346,"1920/21","Phocoena phocoena","Harbour porpoise",50.81111173,0.359341873,"Sussex",1920,"07/10/1920"
"221",347,"1920/23","Tursiops truncatus","Bottlenose dolphin",52.15385479,1.606871877,"Suffolk",1920,"11/10/1920"
"222",348,"1920/24","Phocoena phocoena","Harbour porpoise",52.03253563,1.452695368,"Suffolk",1920,"19/10/1920"
"223",349,"1920/25","Phocoena phocoena","Harbour porpoise",52.60575691,1.741454932,"Norfolk",1920,"20/10/1920"
"224",350,"1920/26","Lagenorhynchus albirostris","White-beaked dolphin",52.03424528,1.455744319,"Suffolk",1920,"26/10/1920"
"225",361,"1920/37","Phocoena phocoena","Harbour porpoise",52.65094118,1.73496189,"Norfolk",1920,"06/11/1920"
"226",362,"1920/38","Tursiops truncatus","Bottlenose dolphin",52.15385479,1.606871877,"Suffolk",1920,"06/11/1920"
"227",364,"1920/40","Grampus griseus","Risso's dolphin",50.31619276,-4.086077322,"Devon",1920,"16/12/1920"
"228",366,"1921/2","Balaenoptera physalus","Fin whale",57.68837069,-7.206371801,"Inverness-shire, Scotland",1921,"16/02/1921"
"229",367,"1921/3","Phocoena phocoena","Harbour porpoise",54.33770902,-4.379794947,"Isle of Man",1921,"06/03/1921"
"230",368,"1921/4","Balaenoptera physalus","Fin whale",53.3008,-9.8609,"Co. Galway",1921,"14/03/1921"
"231",370,"1921/5","Phocoena phocoena","Harbour porpoise",52.32769375,1.687084805,"Suffolk",1921,"19/03/1921"
"232",371,"1921/6","Phocoena phocoena","Harbour porpoise",52.27360564,1.632728163,"Suffolk",1921,"11/04/1921"
"233",372,"1921/7","Phocoena phocoena","Harbour porpoise",52.27804718,1.63455843,"Suffolk",1921,"11/06/1921"
"234",374,"1921/9","Phocoena phocoena","Harbour porpoise",52.8490995,1.490459464,"Norfolk",1921,"29/06/1921"
"235",375,"1921/10","Phocoena phocoena","Harbour porpoise",50.98417348,0.973772286,"Kent",1921,"15/07/1921"
"236",376,"1921/11","Tursiops truncatus","Bottlenose dolphin",50.75586696,0.145981981,"Sussex",1921,"09/08/1921"
"237",377,"1921/12","Delphinus delphis","Common dolphin",50.44505974,-3.553633451,"Devon",1921,"10/08/1921"
"238",378,"1921/13","Delphinus delphis","Common dolphin",51.5512,-9.2992,"Co. Cork",1921,"15/08/1921"
"239",380,"1921/12A","Delphinus delphis","Common dolphin",50.44957394,-3.552372554,"Devon",1921,"20/08/1921"
"240",382,"1921/15","Lagenorhynchus albirostris","White-beaked dolphin",57.15223894,-2.076040949,"Aberdeenshire, Scotland",1921,"23/08/1921"
"241",383,"1921/16","Balaenoptera physalus","Fin whale",54.29490263,-0.404952147,"Yorkshire",1921,"30/09/1921"
"242",384,"1921/17","Delphinus delphis","Common dolphin",50.26832663,-3.650322693,"Devon",1921,"13/10/1921"
"243",385,"1921/18","Phocoena phocoena","Harbour porpoise",54.77785024,-3.43205842,"Cumberland",1921,"17/10/1921"
"244",388,"1921/21","Delphinus delphis","Common dolphin",49.94816652,-6.355501768,"Cornwall",1921,"03/12/1921"
"245",389,"1921/21A","Phocoena phocoena","Harbour porpoise",50.30100588,-4.225857111,"Cornwall",1921,"12/12/1921"
"246",390,"1921/22","Delphinus delphis","Common dolphin",58.78792743,-2.979268273,"Orkney Islands, Scotland",1921,"22/12/1921"
"247",391,"1921/23","Grampus griseus","Risso's dolphin",50.63545833,-2.41860462,"Dorset",1921,"23/12/1921"
"248",392,"1921/24","Balaenoptera physalus","Fin whale",51.04294485,-4.234130755,"Devon",1921,"26/12/1921"
"249",393,"1922/1","Phocoena phocoena","Harbour porpoise",52.17777026,1.619051803,"Suffolk",1922,"03/01/1922"
"250",394,"1922/2","Phocoena phocoena","Harbour porpoise",52.17602037,1.617446339,"Suffolk",1922,"09/02/1922"
"251",395,"1922/3","Delphinus delphis","Common dolphin",58.95760967,-3.295314002,"Orkney Islands, Scotland",1922,"13/02/1922"
"252",396,"1922/4","Delphinus delphis","Common dolphin",58.95760967,-3.295314002,"Orkney Islands, Scotland",1922,"13/02/1922"
"253",397,"1922/5","Delphinus delphis","Common dolphin",58.95760967,-3.295314002,"Orkney Islands, Scotland",1922,"13/02/1922"
"254",398,"1922/6","Phocoena phocoena","Harbour porpoise",51.07316407,1.147973162,"Kent",1922,"25/03/1922"
"255",399,"1922/7","Grampus griseus","Risso's dolphin",50.79611288,-4.558708499,"Cornwall",1922,"20/05/1922"
"256",402,"1922/10","Lagenorhynchus albirostris","White-beaked dolphin",56.55522493,-2.582451463,"Angus, Scotland",1922,"03/07/1922"
"257",404,"1922/12","Lagenorhynchus albirostris","White-beaked dolphin",56.49887236,-2.706679744,"Angus, Scotland",1922,"31/08/1922"
"258",405,"1922/13","Balaenoptera physalus","Fin whale",49.4613,-2.6614,"Guernsey, Channel Isles",1922,"27/09/1922"
"259",406,"1922/14","Phocoena phocoena","Harbour porpoise",51.93482654,1.283645296,"Essex",1922,"07/10/1922"
"260",407,"1922/15","Phocoena phocoena","Harbour porpoise",52.7878998,1.611671072,"Norfolk",1922,"19/10/1922"
"261",408,"1922/16","Lagenorhynchus albirostris","White-beaked dolphin",52.32594498,1.685470981,"Suffolk",1922,"22/10/1922"
"262",410,"1922/18","Phocoena phocoena","Harbour porpoise",52.23950718,1.629939643,"Suffolk",1922,"24/10/1922"
"263",411,"1922/19","Phocoena phocoena","Harbour porpoise",52.24848049,1.630672925,"Suffolk",1922,"24/10/1922"
"264",412,"1922/20","Phocoena phocoena","Harbour porpoise",52.18750649,1.624234203,"Suffolk",1922,"26/10/1922"
"265",413,"1922/21","Phocoena phocoena","Harbour porpoise",52.17777026,1.619051803,"Suffolk",1922,"29/10/1922"
"266",414,"1922/22","Balaenoptera acutorostrata","Minke whale",59.08092965,-2.823577816,"Orkney Islands, Scotland",1922,"30/10/1922"
"267",415,"1922/23","Hyperoodon ampullatus","Bottlenose whale",57.69328626,-2.926067819,"Banffshire, Scotland",1922,"04/12/1922"
"268",416,"1923/1","Lagenorhynchus albirostris","White-beaked dolphin",56.10066267,-3.788706907,"Stirling, Scotland",1923,"04/02/1923"
"269",417,"1923/2","Grampus griseus","Risso's dolphin",50.09654131,-5.373685814,"Cornwall",1923,"30/04/1923"
"270",418,"1923/4","Phocoena phocoena","Harbour porpoise",52.83732737,-4.126153214,"Merioneth, Wales",1923,"20/06/1923"
