,Name.Current.Sci,Name.Common,Latitude,Longitude,County,Year,Date
277,Phocoena phocoena,Harbour porpoise,53.34364192,0.268462387,Lincolnshire,1919,07/11/1919
278,NA,NA,52.0885,-7.6158,"Waterford, EIRE",1919,15/11/1919
279,Phocoena phocoena,Harbour porpoise,51.36661706,1.03873572,Kent,1919,18/11/1919
280,Tursiops truncatus,Bottlenose dolphin,52.98070151,0.98545321,Norfolk,1920,NA
281,Unknown odontocete,Unknown odontocete,51.54450169,-4.203805824,"Glamorganshire, Wales",1920,03/01/1920
282,Unknown odontocete,Unknown odontocete,50.27741743,-3.880842079,Devon,1920,26/01/1920
283,Delphinus delphis,Common dolphin,50.57539446,-4.916855337,Cornwall,1920,11/03/1920
284,Phocoena phocoena,Harbour porpoise,52.78691229,1.61455665,Norfolk,1920,10/04/1920
285,Unknown odontocete,Unknown odontocete,50.1183935,-5.531252095,Cornwall,1920,10/04/1920
286,NA,NA,50.1183935,-5.531252095,Cornwall,1920,12/04/1920
287,Globicephala melas,Long-finned pilot whale,57.24838509,-2.038119406,"Aberdeenshire, Scotland",1920,14/04/1920
288,Ziphius cavirostris,Cuvier's Beaked whale,50.23063295,-3.766814756,Devon,1920,21/04/1920
289,Phocoena phocoena,Harbour porpoise,51.5707556,-4.288786101,"Glamorgan, Wales",1920,03/05/1920
290,Phocoena phocoena,Harbour porpoise,52.00693264,1.436145825,Suffolk,1920,21/05/1920
291,Phocoena phocoena,Harbour porpoise,50.81116909,0.356505279,Sussex,1920,23/06/1920
292,Ziphius cavirostris,Cuvier's Beaked whale,58.31677418,-6.737779263,"Ross & Cromarty, Scotland",1920,28/06/1920
293,Phocoena phocoena,Harbour porpoise,50.83472754,0.478432091,Sussex,1920,08/07/1920
294,Lagenorhynchus albirostris,White-beaked dolphin,58.21746535,-6.317101926,"Ross & Cromarty, Scotland",1920,10/07/1920
295,Balaenoptera musculus,Blue whale,56.91870139,-6.157575498,"Inverness-shire, Scotland",1920,19/07/1920
296,Phocoena phocoena,Harbour porpoise,50.72147616,-2.937923063,Dorset,1920,03/08/1920
297,NA,NA,50.53288414,-2.430396487,Dorset,1920,11/08/1920
298,Balaenoptera physalus,Fin whale,57.24597384,-7.4308944,"Inverness-shire, Scotland",1920,15/08/1920
299,Balaenoptera musculus,Blue whale,58.34373747,-6.640451552,"Ross & Cromarty, Scotland",1920,28/08/1920
300,Phocoena phocoena,Harbour porpoise,50.81111173,0.359341873,Sussex,1920,07/10/1920
301,Ziphius cavirostris,Cuvier's Beaked whale,58.91993651,-2.708587615,"Orkney Islands, Scotland",1920,02/10/1920
302,Tursiops truncatus,Bottlenose dolphin,52.15385479,1.606871877,Suffolk,1920,11/10/1920
303,Phocoena phocoena,Harbour porpoise,52.03253563,1.452695368,Suffolk,1920,19/10/1920
304,Phocoena phocoena,Harbour porpoise,52.60575691,1.741454932,Norfolk,1920,20/10/1920
305,Lagenorhynchus albirostris,White-beaked dolphin,52.03424528,1.455744319,Suffolk,1920,26/10/1920
306,Unknown odontocete,Unknown odontocete,52.828041,1.533322057,Norfolk,1920,28/10/1920
307,Unknown odontocete,Unknown odontocete,52.828041,1.533322057,Norfolk,1920,28/10/1920
308,Unknown odontocete,Unknown odontocete,52.7879449,1.610191049,Norfolk,1920,28/10/1920
309,Unknown odontocete,Unknown odontocete,52.7879449,1.610191049,Norfolk,1920,28/10/1920
310,Unknown odontocete,Unknown odontocete,52.7879449,1.610191049,Norfolk,1920,28/10/1920
311,Unknown odontocete,Unknown odontocete,52.81378361,1.558887478,Norfolk,1920,02/11/1920
312,Unknown odontocete,Unknown odontocete,52.81378361,1.558887478,Norfolk,1920,02/11/1920
313,Unknown odontocete,Unknown odontocete,52.81378361,1.558887478,Norfolk,1920,02/11/1920
314,Unknown odontocete,Unknown odontocete,52.59678526,1.740689511,Norfolk,1920,02/11/1920
315,Unknown odontocete,Unknown odontocete,52.27625254,1.63441143,Suffolk,1920,05/11/1920
316,Phocoena phocoena,Harbour porpoise,52.65094118,1.73496189,Norfolk,1920,06/11/1920
317,Tursiops truncatus,Bottlenose dolphin,52.15385479,1.606871877,Suffolk,1920,06/11/1920
318,Unknown odontocete,Unknown odontocete,50.5493393,-3.489296071,Devon,1920,26/11/1920
319,Grampus griseus,Risso's dolphin,50.31619276,-4.086077322,Devon,1920,16/12/1920
320,Unknown odontocete,Unknown odontocete,51.07156002,1.140724709,Kent,1921,09/01/1921
321,Balaenoptera physalus,Fin whale,57.68837069,-7.206371801,"Inverness-shire, Scotland",1921,16/02/1921
322,Phocoena phocoena,Harbour porpoise,54.33770902,-4.379794947,Isle of Man,1921,06/03/1921
323,Balaenoptera physalus,Fin whale,53.3008,-9.8609,"Galway, EIRE",1921,14/03/1921
324,Phocoena phocoena,Harbour porpoise,52.32769375,1.687084805,Suffolk,1921,19/03/1921
325,Phocoena phocoena,Harbour porpoise,52.27360564,1.632728163,Suffolk,1921,11/04/1921
326,Phocoena phocoena,Harbour porpoise,52.27804718,1.63455843,Suffolk,1921,11/06/1921
327,Unknown odontocete,Unknown odontocete,52.82140592,1.54466217,Norfolk,1921,14/06/1921
328,Phocoena phocoena,Harbour porpoise,52.8490995,1.490459464,Norfolk,1921,29/06/1921
329,Phocoena phocoena,Harbour porpoise,50.98417348,0.973772286,Kent,1921,15/07/1921
330,Delphinus delphis,Common dolphin,50.08834969,-5.687074908,Cornwall,1921,NA
331,Tursiops truncatus,Bottlenose dolphin,50.75586696,0.145981981,Sussex,1921,09/08/1921
332,Delphinus delphis,Common dolphin,50.44505974,-3.553633451,Devon,1921,10/08/1921
333,Delphinus delphis,Common dolphin,50.44957394,-3.552372554,Devon,1921,20/08/1921
334,Delphinus delphis,Common dolphin,51.5512,-9.2992,"Cork, EIRE",1921,15/08/1921
335,Unknown odontocete,Unknown odontocete,52.32769375,1.687084805,Suffolk,1921,20/08/1921
336,Lagenorhynchus albirostris,White-beaked dolphin,57.15223894,-2.076040949,"Aberdeenshire, Scotland",1921,23/08/1921
337,Balaenoptera physalus,Fin whale,54.29490263,-0.404952147,Yorkshire,1921,30/09/1921
338,Delphinus delphis,Common dolphin,50.26832663,-3.650322693,Devon,1921,13/10/1921
339,Phocoena phocoena,Harbour porpoise,54.77785024,-3.43205842,Cumberland,1921,17/10/1921
340,Unknown balaenoptera,Unknown balaenopterid,57.18955721,-7.424246518,"Inverness, Scotland",1921,17/10/1921
341,Unknown odontocete,Unknown odontocete,51.0704023,1.183482472,Kent,1921,20/11/1921
342,Delphinus delphis,Common dolphin,49.94816652,-6.355501768,Cornwall,1921,03/12/1921
343,Phocoena phocoena,Harbour porpoise,50.30100588,-4.225857111,Cornwall,1921,12/12/1921
344,Delphinus delphis,Common dolphin,58.78792743,-2.979268273,"Orkney Islands, Scotland",1921,22/12/1921
345,Grampus griseus,Risso's dolphin,50.63545833,-2.41860462,Dorset,1921,23/12/1921
346,Balaenoptera physalus,Fin whale,51.04294485,-4.234130755,Devon,1921,26/12/1921
347,Phocoena phocoena,Harbour porpoise,52.17777026,1.619051803,Suffolk,1922,03/01/1922
348,Balaenoptera physalus,Fin whale,NA,NA,Suffolk,1922,NA
349,Phocoena phocoena,Harbour porpoise,52.17602037,1.617446339,Suffolk,1922,09/02/1922
350,Delphinus delphis,Common dolphin,58.95760967,-3.295314002,"Orkney Islands, Scotland",1922,13/02/1922
351,Delphinus delphis,Common dolphin,58.95760967,-3.295314002,"Orkney Islands, Scotland",1922,13/02/1922
352,Delphinus delphis,Common dolphin,58.95760967,-3.295314002,"Orkney Islands, Scotland",1922,13/02/1922
353,Phocoena phocoena,Harbour porpoise,51.07316407,1.147973162,Kent,1922,25/03/1922
354,Grampus griseus,Risso's dolphin,50.79611288,-4.558708499,Cornwall,1922,20/05/1922
355,NA,NA,51.33596477,1.431648231,Kent,1922,13/06/1922
356,Unknown balaenoptera,Unknown balaenopterid,51.3049833,1.383406932,Kent,1922,17/06/1922
357,Lagenorhynchus albirostris,White-beaked dolphin,56.55522493,-2.582451463,"Angus, Scotland",1922,03/07/1922
358,NA,NA,51.6226,-2.659,"Monmouthshire, Wales",1922,NA
359,Unknown balaenoptera,Unknown balaenopterid,50.11052303,-5.697174664,Cornwall,1922,14/08/1922
360,Lagenorhynchus albirostris,White-beaked dolphin,56.49887236,-2.706679744,"Angus, Scotland",1922,31/08/1922
361,Balaenoptera physalus,Fin whale,49.4613,-2.6614,"Guernsey, Channel Isles",1922,27/09/1922
362,Phocoena phocoena,Harbour porpoise,51.93482654,1.283645296,Essex,1922,07/10/1922
363,Phocoena phocoena,Harbour porpoise,52.7878998,1.611671072,Norfolk,1922,19/10/1922
364,Lagenorhynchus albirostris,White-beaked dolphin,52.32594498,1.685470981,Suffolk,1922,22/10/1922
365,Unknown odontocete,Unknown odontocete,52.64673433,1.725728867,Norfolk,1922,24/10/1922
366,Phocoena phocoena,Harbour porpoise,52.23950718,1.629939643,Suffolk,1922,24/10/1922
367,Phocoena phocoena,Harbour porpoise,52.24848049,1.630672925,Suffolk,1922,24/10/1922
368,Phocoena phocoena,Harbour porpoise,52.18750649,1.624234203,Suffolk,1922,26/10/1922
369,Phocoena phocoena,Harbour porpoise,52.17777026,1.619051803,Suffolk,1922,29/10/1922
370,Balaenoptera acutorostrata,Minke whale,59.08092965,-2.823577816,"Orkney Islands, Scotland",1922,30/10/1922
371,Hyperoodon ampullatus,Bottlenose whale,57.69328626,-2.926067819,"Banffshire, Scotland",1922,04/12/1922
372,Mesoplodon bidens,Sowerby's Beaked whale,60.62722049,-1.145527231,"Shetland Islands, Scotland",1923,NA
373,Lagenorhynchus albirostris,White-beaked dolphin,56.10066267,-3.788706907,"Stirling, Scotland",1923,04/02/1923
374,Grampus griseus,Risso's dolphin,50.09654131,-5.373685814,Cornwall,1923,30/04/1923
375,Phocoena phocoena,Harbour porpoise,50.73375693,-1.1383602,Isle of Wight,1923,22/06/1923
376,Phocoena phocoena,Harbour porpoise,52.83732737,-4.126153214,"Merioneth, Wales",1923,20/06/1923
377,Balaenoptera physalus,Fin whale,59.12983872,-3.127933715,"Orkney Islands, Scotland",1923,25/06/1923
378,NA,NA,49.95275553,-6.353126842,Cornwall,1923,11/07/1923
379,Unknown odontocete,Unknown odontocete,50.14742323,-5.046832049,Cornwall,1923,02/08/1923
380,Balaenoptera physalus,Fin whale,58.44923419,-6.378107658,"Ross & Cromarty, Scotland",1923,20/08/1923
381,Phocoena phocoena,Harbour porpoise,52.82517226,1.539029047,Norfolk,1923,02/09/1923
382,Unknown odontocete,Unknown odontocete,54.6386,-8.1781,"Donegal, EIRE",1923,NA
383,Lagenorhynchus albirostris,White-beaked dolphin,52.90047052,-4.164934255,"Carnarvon, Wales",1923,07/09/1923
384,Unknown balaenoptera,Unknown balaenopterid,54.2875,-9.9718,"Mayo, EIRE",1923,06/09/1923
385,Hyperoodon ampullatus,Bottlenose whale,53.9814,-6.1859,"Louth, EIRE",1923,12/09/1923
386,Stenella coeruleoalba,Striped dolphin,52.9184,-4.2229,"Gwynedd, Wales",1923,NA
387,Delphinus delphis,Common dolphin,50.56114505,-2.44900964,Dorset,1923,25/09/1923
388,Balaenoptera musculus,Blue whale,58.45768764,-3.052344107,"Caithness, Scotland",1923,15/10/1923
389,Phocoena phocoena,Harbour porpoise,51.12282685,1.320033541,Kent,1923,11/11/1923
390,Hyperoodon ampullatus,Bottlenose whale,55.97178597,-4.697176317,"Dunbartonshire, Scotland",1923,21/11/1923
391,Phocoena phocoena,Harbour porpoise,52.89454649,-4.35793868,"Carnarvon, Wales",1924,13/01/1924
392,Globicephala melas,Long-finned pilot whale,55.77664721,-1.993622545,"E.Lothian, Scotland",1924,02/02/1924
393,Phocoena phocoena,Harbour porpoise,52.90662295,-4.315461356,"Carnarvon, Wales",1924,30/03/1924
394,Phocoena phocoena,Harbour porpoise,50.26484775,-5.50839478,Cornwall,1924,03/05/1924
395,Lagenorhynchus albirostris,White-beaked dolphin,56.08484669,-3.155512216,"Fife, Scotland",1924,26/04/1924
396,Phocoena phocoena,Harbour porpoise,50.50706837,-6.119645069,Cornwall,1924,15/05/1924
397,Balaenoptera physalus,Fin whale,50.60653882,-1.354103116,Isle of Wight,1924,16/05/1924
398,Delphinus delphis,Common dolphin,51.65836481,-5.06184278,"Pembrokeshire, Wales",1924,27/05/1924
399,Delphinus delphis,Common dolphin,50.36055514,-4.353796332,Cornwall,1924,29/05/1924
400,Tursiops truncatus,Bottlenose dolphin,54.15158853,-3.246492363,Lancashire,1924,23/05/1924
401,Tursiops truncatus,Bottlenose dolphin,54.15158853,-3.246492363,Lancashire,1924,23/05/1924
402,Balaenoptera physalus,Fin whale,54.156,-5.8747,"Down, N.Ireland",1924,02/06/1924
403,Phocoena phocoena,Harbour porpoise,50.08368409,-5.692310171,Cornwall,1924,16/06/1924
404,Phocoena phocoena,Harbour porpoise,52.82380415,1.539660227,Norfolk,1924,08/07/1924
405,Orcinus orca,Killer whale,50.33425072,-4.237248863,Cornwall,1924,09/07/1924
406,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
407,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
408,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
409,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
410,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
411,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
412,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
413,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
414,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
415,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
416,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
417,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
418,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
419,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
420,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
421,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
422,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
423,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
424,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
425,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
426,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
427,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
428,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
429,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
430,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
431,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
432,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
433,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
434,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
435,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
436,Lagenorhynchus acutus,White-sided dolphin,60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,10/07/1924
437,Phocoena phocoena,Harbour porpoise,51.37951337,1.196275668,Kent,1924,26/07/1924
438,Balaenoptera acutorostrata,Minke whale,54.0574,-5.9953,"Down, N.Ireland",1924,28/07/1924
439,NA,NA,51.38657009,-3.349587466,"Glamorgan, Wales",1924,12/08/1924
440,Phocoena phocoena,Harbour porpoise,52.88517987,-4.399055933,"Carnarvon, Wales",1924,13/08/1924
441,Lagenorhynchus albirostris,White-beaked dolphin,55.01396654,-1.393178428,Northumberland,1924,20/08/1924
442,Phocoena phocoena,Harbour porpoise,50.65024024,-1.458188976,Isle of Wight,1924,25/08/1924
443,NA,NA,51.37982162,1.21785991,Kent,1924,23/10/1924
444,Balaenoptera acutorostrata,Minke whale,52.1729,-6.5769,"Wexford, EIRE",1924,03/11/1924
445,Lagenorhynchus albirostris,White-beaked dolphin,51.29359054,-3.029858267,Somerset,1924,11/11/1924
446,Lagenorhynchus albirostris,White-beaked dolphin,51.18172092,-3.332148589,Somerset,1924,15/11/1924
447,Tursiops truncatus,Bottlenose dolphin,51.83301047,1.257351596,Essex,1924,02/12/1924
448,Phocoena phocoena,Harbour porpoise,51.84084875,1.26663108,Essex,1924,04/12/1924
449,Phocoena phocoena,Harbour porpoise,51.84134577,1.313138526,Essex,1924,09/12/1924
450,Phocoena phocoena,Harbour porpoise,51.84134577,1.313138526,Essex,1924,09/12/1924
451,Lagenorhynchus albirostris,White-beaked dolphin,57.25609775,-7.425744845,"Inverness-shire, Scotland",1924,14/12/1924
452,Lagenorhynchus albirostris,White-beaked dolphin,54.59521537,-0.998507521,Yorkshire,1925,10/01/1925
453,Phocoena phocoena,Harbour porpoise,51.2183842,1.452972275,Kent,1925,03/01/1925
454,Balaenoptera borealis,Sei whale,51.58423823,-2.715959725,"Monmouth, Wales",1925,17/02/1925
455,Unknown odontocete,Unknown odontocete,54.2248,-10.0036,"Mayo, EIRE",1925,08/04/1925
456,Unknown odontocete,Unknown odontocete,54.2298,-9.9945,"Mayo, EIRE",1925,08/04/1925
457,Unknown odontocete,Unknown odontocete,54.2279,-9.9887,"Mayo, EIRE",1925,08/04/1925
458,Phocoena phocoena,Harbour porpoise,55.01816608,-1.336805264,Northumberland,1925,28/04/1925
459,Delphinus delphis,Common dolphin,51.87,-7.11,"Off County Cork, EIRE",1925,28/04/1925
460,Balaenoptera borealis,Sei whale,54.06241832,-4.613157313,Isle of Man,1925,07/05/1925
461,Delphinus delphis,Common dolphin,50.10342867,-5.520357785,Cornwall,1925,27/05/1925
462,Tursiops truncatus,Bottlenose dolphin,49.88912775,-6.345997473,Cornwall,1925,19/06/1925
463,Phocoena phocoena,Harbour porpoise,50.72163907,-0.787205915,Sussex,1925,26/06/1925
464,Phocoena phocoena,Harbour porpoise,51.37592025,1.16296531,Kent,1925,09/07/1925
465,Lagenorhynchus albirostris,White-beaked dolphin,52.82380415,1.539660227,Norfolk,1925,07/07/1925
466,Balaenoptera acutorostrata,Minke whale,56.55436433,-2.574303524,"Angus, Scotland",1925,27/07/1925
467,NA,NA,51.02344667,1.003387645,Kent,1925,28/07/1925
468,Phocoena phocoena,Harbour porpoise,51.37592025,1.16296531,Kent,1925,09/08/1925
469,Delphinus delphis,Common dolphin,50.60836869,-1.359731692,Isle of Wight,1925,10/08/1925
470,Lagenorhynchus acutus,White-sided dolphin,58.99581769,-3.246267467,"Orkney Islands, Scotland",1925,05/08/1925
471,Phocoena phocoena,Harbour porpoise,52.01937083,1.441474075,Suffolk,1925,24/08/1925
472,Balaenoptera acutorostrata,Minke whale,57.68690679,-2.65248859,"Banff, Scotland",1925,13/09/1925
473,Hyperoodon ampullatus,Bottlenose whale,58.4018,-6.4923,"Ross & Cromarty, Scotland",1925,26/09/1925
474,Balaenoptera physalus,Fin whale,55.442,-5.1065,"Inverness-shire, Scotland",1925,02/10/1925
475,Phocoena phocoena,Harbour porpoise,51.37504678,1.201713752,Kent,1925,09/10/1925
476,Delphinus delphis,Common dolphin,50.2666,-3.6518,Devon,1925,08/10/1925
477,Phocoena phocoena,Harbour porpoise,51.07100128,1.148111864,Kent,1925,28/10/1925
478,Phocoena phocoena,Harbour porpoise,51.07099744,1.148254392,Kent,1925,31/10/1925
479,Balaenoptera acutorostrata,Minke whale,55.4225,-5.5388,"Argyll, Scotland",1925,17/11/1925
480,Unknown odontocete,Unknown odontocete,51.06477246,1.084870718,Kent,1925,07/12/1925
481,Phocoena phocoena,Harbour porpoise,50.7212,-2.9372,Dorset,1926,27/01/1926
482,Mesoplodon bidens,Sowerby's Beaked whale,53.0554,-9.513,"Galway, EIRE",1926,03/02/1926
483,Ziphius cavirostris,Cuvier's Beaked whale,50.5438,-5.0343,Cornwall,1926,19/02/1926
484,Delphinus delphis,Common dolphin,50.2244,-3.6434,Devon,1926,18/02/1926
485,Delphinus delphis,Common dolphin,56.0558,-3.6128,"Fife, Scotland",1926,03/03/1926
486,Ziphius cavirostris,Cuvier's Beaked whale,57.3369,-7.3994,"Western Isles, Scotland",1926,14/03/1926
487,Balaenoptera acutorostrata,Minke whale,56.4734,-2.7812,"Angus, Scotland",1926,13/03/1926
