"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"4445","SW2011/303.5","Globicephala melas","Long-finned pilot whale",58.54722222,-4.7788889,"Highland",2011,"22/07/2011"
"4446","SW2011/303.6","Globicephala melas","Long-finned pilot whale",58.54388889,-4.7802778,"Highland",2011,"22/07/2011"
"4447","SW2011/303.7","Globicephala melas","Long-finned pilot whale",58.53361111,-4.7936111,"Highland",2011,"22/07/2011"
"4448","SW2011/303.8","Globicephala melas","Long-finned pilot whale",58.54416667,-4.7802778,"Highland",2011,"22/07/2011"
"4449","SW2011/303.9","Globicephala melas","Long-finned pilot whale",58.53305556,-4.7944444,"Highland",2011,"22/07/2011"
"4450","SW2011/303.10","Globicephala melas","Long-finned pilot whale",58.55638889,-4.8088889,"Highland",2011,"22/07/2011"
"4451","SW2011/303.11","Globicephala melas","Long-finned pilot whale",58.55666667,-4.8088889,"Highland",2011,"22/07/2011"
"4452","SW2011/303.12","Globicephala melas","Long-finned pilot whale",58.55638889,-4.8088889,"Highland",2011,"22/07/2011"
"4453","SW2011/303.13","Globicephala melas","Long-finned pilot whale",58.55694444,-4.8086111,"Highland",2011,"22/07/2011"
"4454","SW2011/303.14","Globicephala melas","Long-finned pilot whale",58.55638889,-4.8088889,"Highland",2011,"22/07/2011"
"4455","SW2011/303.15","Globicephala melas","Long-finned pilot whale",58.55638889,-4.8088889,"Highland",2011,"22/07/2011"
"4456","SW2011/303.16","Globicephala melas","Long-finned pilot whale",58.53722222,-4.7880556,"Highland",2011,"22/07/2011"
"4457","SW2011/303.20","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4458","SW2011/303.21","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4459","SW2011/303.22","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4460","SW2011/303.23","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4461","SW2011/303.24","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4462","SW2011/303.25","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4463","SW2011/303.26","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4464","SW2011/303.27","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4465","SW2011/303.28","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4466","SW2011/303.29","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4467","SW2011/303.30","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4468","SW2011/303.31","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4469","SW2011/303.32","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4470","SW2011/303.33","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4471","SW2011/303.34","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4472","SW2011/303.35","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4473","SW2011/303.36","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4474","SW2011/303.37","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4475","SW2011/303.38","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4476","SW2011/303.39","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4477","SW2011/303.18","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4478","SW2011/303.19","Globicephala melas","Long-finned pilot whale",58.535,-4.7938889,"Highland",2011,"22/07/2011"
"4479","SW2011/314","Phocoena phocoena","Harbour porpoise",57.58861111,-3.8772222,"Highland",2011,"23/07/2011"
"4480","SW2011/302","Phocoena phocoena","Harbour porpoise",56.62916667,-6.0608333,"Argyll and Bute",2011,"25/07/2011"
"4481","SW2011/315","Phocoena phocoena","Harbour porpoise",56.77527778,-2.3911111,"Aberdeenshire",2011,"26/07/2011"
"4482","SW2011/316.2","Balaenoptera acutorostrata","Minke whale",57.94388889,-6.9391667,"Western Isles",2011,"28/07/2011"
"4483","SW2011/316.1","Balaenoptera acutorostrata","Minke whale",57.94305556,-6.9411111,"Western Isles",2011,"28/07/2011"
"4484","SW2011/303.17","Globicephala melas","Long-finned pilot whale",58.53722222,-4.7880556,"Highland",2011,"28/07/2011"
"4485","SW2011/329","Grampus griseus","Risso's dolphin",59.0475,-3.3375,"Orkney",2011,"29/07/2011"
"4486","SW2011/330","Tursiops truncatus","Bottlenose dolphin",56.56083333,-2.5677778,"Angus",2011,"30/07/2011"
"4487","SW2011/348","Phocoena phocoena","Harbour porpoise",57.41638889,-1.8497222,"Aberdeenshire",2011,"03/08/2011"
"4488","SW2011/368","Unknown delphinid ","Dolphin (indeterminate species)",58.16416667,-7.0894444,"Western Isles",2011,"03/08/2011"
"4489","SW2011/400","Phocoena phocoena","Harbour porpoise",55.60694444,-1.6961111,"Northumberland",2011,"05/08/2011"
"4490","SW2011/343","Phocoena phocoena","Harbour porpoise",55.60694444,-1.6961111,"Northumberland",2011,"05/08/2011"
"4491","SW2011/366","Phocoena phocoena","Harbour porpoise",56.92388889,-7.5355556,"Western Isles",2011,"12/08/2011"
"4492","SW2011/390","Unknown mysticete","Baleen whale (indeterminate species)",58.21361111,-6.2627778,"Western Isles",2011,"12/08/2011"
"4493","SW2011/360","Phocoena phocoena","Harbour porpoise",55.60694444,-1.6897222,"Northumberland",2011,"13/08/2011"
"4494","SW2011/365","Phocoena phocoena","Harbour porpoise",57.53638889,-4.1113889,"Highland",2011,"14/08/2011"
"4495","SW2011/361","Phocoena phocoena","Harbour porpoise",55.76888889,-1.9911111,"Northumberland",2011,"15/08/2011"
"4496","SW2011/367","Phocoena phocoena","Harbour porpoise",56.21166667,-2.7183333,"Fife",2011,"16/08/2011"
"4497","SW2011/384","Delphinus delphis","Short-beaked common dolphin",58.25861111,-6.1511111,"Western Isles",2011,"17/08/2011"
"4498","SW2011/376","Unknown","Cetacean (indeterminate species)",56.40777778,-2.8122222,"Fife",2011,"19/08/2011"
"4499","SW2011/378","Tursiops truncatus","Bottlenose dolphin",56.11666667,-3.1483333,"Fife",2011,"27/08/2011"
"4500","SW2011/385","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.66527778,-7.3494444,"Western Isles",2011,"29/08/2011"
"4501","SW2011/601","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.13,-7.4041667,"Western Isles",2011,"30/08/2011"
"4502","SW2011/604","Phocoena phocoena","Harbour porpoise",59.04972222,-3.3394444,"Orkney",2011,"30/08/2011"
"4503","SW2011/389","Lagenorhynchus acutus","Atlantic white-sided dolphin",58.615,-3.3458333,"Highland",2011,"31/08/2011"
"4504","SW2011/480","Phocoena phocoena","Harbour porpoise",56.51861111,-6.8847222,"Argyll and Bute",2011,"31/08/2011"
"4505","SW2011/419","Physeter macrocephalus","Sperm whale",56.46916667,-6.9713889,"Argyll and Bute",2011,"07/09/2011"
"4506","SW2011/408","Tursiops truncatus","Bottlenose dolphin",56.54555556,-2.6166667,"Angus",2011,"09/09/2011"
"4507","SW2011/411","Delphinus delphis","Short-beaked common dolphin",56.31,-5.5877778,"Argyll and Bute",2011,"11/09/2011"
"4508","SW2011/412","Phocoena phocoena","Harbour porpoise",55.50166667,-5.3352778,"Strathclyde",2011,"12/09/2011"
"4509","SW2011/415","Stenella coeruleoalba","Striped dolphin",56.5275,-6.9252778,"Argyll and Bute",2011,"12/09/2011"
"4510","SW2011/477","Hyperoodon ampullatus","Northern bottlenose whale",56.07055556,-6.2475,"Argyll and Bute",2011,"17/09/2011"
"4511","SW2011/425","Lagenorhynchus acutus","Atlantic white-sided dolphin",58.20388889,-6.3752778,"Western Isles",2011,"21/09/2011"
"4512","SW2011/461","Unknown","Cetacean (indeterminate species)",60.30013889,1.0838889,"Shetland",2011,"23/09/2011"
"4513","SW2011/437","Tursiops truncatus","Bottlenose dolphin",56.2613,-2.61175,"Fife",2011,"24/09/2011"
"4514","SW2011/445","Stenella coeruleoalba","Striped dolphin",56.48805556,-6.8780556,"Argyll and Bute",2011,"29/09/2011"
"4515","SW2011/386","Lagenorhynchus albirostris","White-beaked dolphin",59.0525,-3.3361111,"Orkney",2011,"30/09/2011"
"4516","SW2011/448","Balaenoptera physalus","Fin whale",57.35144167,-7.4010028,"Western Isles",2011,"04/10/2011"
"4517","SW2011/459","Kogia breviceps","Pygmy sperm whale",56.29166667,-5.6333333,"Argyll and Bute",2011,"06/10/2011"
"4518","SW2011/453","Phocoena phocoena","Harbour porpoise",55.674738,-5.66714,"Argyll and Bute",2011,"11/10/2011"
"4519","SW2011/460","Phocoena phocoena","Harbour porpoise",56.755452,-2.4253178,"Grampian",2011,"12/10/2011"
"4520","SW2011/465","Phocoena phocoena","Harbour porpoise",55.70333333,-1.9052778,"Northumberland",2011,"12/10/2011"
"4521","SW2011/481","Unknown delphinid ","Short-beaked common dolphin/striped dolphin (indeterminate species)",57.52638889,-7.3841667,"Western Isles",2011,"14/10/2011"
"4522","SW2011/463","Phocoena phocoena","Harbour porpoise",56.025472,-5.30209,"Argyll and Bute",2011,"16/10/2011"
"4523","SW2011/464","Ziphius cavirostris","Cuvier's beaked whale",56.01965,-6.26996,"Argyll and Bute",2011,"16/10/2011"
"4524","SW2011/471","Unknown delphinid ","Short-beaked common dolphin/striped dolphin (indeterminate species)",56.52277778,-6.8644444,"Argyll and Bute",2011,"16/10/2011"
"4525","SW2011/472","Stenella coeruleoalba","Striped dolphin",56.84033,-5.11519,"Highland",2011,"17/10/2011"
"4526","SW2011/466","Balaenoptera acutorostrata","Minke whale",55.8358,-5.22507,"Argyll and Bute",2011,"17/10/2011"
"4527","SW2011/478","Phocoena phocoena","Harbour porpoise",56.19429,-2.8693,"Fife",2011,"18/10/2011"
"4528","SW2011/473","Unknown","Cetacean (indeterminate species)",57.820972,-6.79529,"Western Isles",2011,"20/10/2011"
"4529","SW2011/474","Lagenorhynchus acutus","Atlantic white-sided dolphin",58.52944444,-4.2558333,"Highland",2011,"20/10/2011"
"4530","SW2011/491","Delphinus delphis","Short-beaked common dolphin",58.53333333,-4.2094444,"Highland",2011,"20/10/2011"
"4531","SW2011/603","Grampus griseus","Risso's dolphin",59.25138889,-2.8563889,"Orkney",2011,"23/10/2011"
"4532","SW2011/490","Unknown","Cetacean (indeterminate species)",58.60416667,-3.3536111,"Highland",2011,"24/10/2011"
"4533","SW2011/489","Mesoplodon bidens","Sowerby's beaked whale",57.5675,-5.6877778,"Highland",2011,"24/10/2011"
"4534","SW2011/507","Balaenoptera acutorostrata","Minke whale",58.4309,-3.0551,"At sea",2011,"06/11/2011"
"4535","SW2011/523","Phocoena phocoena","Harbour porpoise",57.24055556,-2.0422222,"Aberdeenshire",2011,"12/11/2011"
"4536","SW2011/518","Phocoena phocoena","Harbour porpoise",56.35305556,-2.8066667,"Tayside",2011,"14/11/2011"
"4537","SW2011/524","Phocoena phocoena","Harbour porpoise",57.32416667,-1.9708333,"Aberdeenshire",2011,"15/11/2011"
"4538","SW2011/538","Phocoena phocoena","Harbour porpoise",55.75583333,-5.0286111,"Argyll and Bute",2011,"16/11/2011"
"4539","SW2011/535","Phocoena phocoena","Harbour porpoise",56.21166667,-2.7311111,"Fife",2011,"18/11/2011"
"4540","SW2011/537","Lagenorhynchus albirostris","White-beaked dolphin",56.58805556,-2.5186111,"Angus",2011,"19/11/2011"
"4541","SW2011/539","Lagenorhynchus acutus","Atlantic white-sided dolphin",58.92611111,-3.1280556,"Orkney",2011,"20/11/2011"
"4542","SW2011/536","Phocoena phocoena","Harbour porpoise",55.54833333,-5.0936111,"Argyll and Bute",2011,"20/11/2011"
"4543","SW2011/549","Lagenorhynchus acutus","Atlantic white-sided dolphin",56.55194444,-2.6011111,"Angus",2011,"29/11/2011"
"4544","SW2011/558","Balaenoptera acutorostrata","Minke whale",57.21305556,-7.4244444,"Western Isles",2011,"02/12/2011"
"4545","SW2011/600","Phocoena phocoena","Harbour porpoise",57.61472222,-3.8036111,"Highland",2011,"03/12/2011"
"4546","SW2011/555","Delphinus delphis","Short-beaked common dolphin",57.58222222,-4.0613889,"Highland",2011,"04/12/2011"
"4547","SW2011/557","Delphinus delphis","Short-beaked common dolphin",58.57777778,-4.7663889,"Highland",2011,"04/12/2011"
"4548","SW2011/563","Lagenorhynchus acutus","Atlantic white-sided dolphin",59.94416667,-1.3511111,"Shetland",2011,"06/12/2011"
"4549","SW2011/581","Delphinus delphis","Short-beaked common dolphin",56.93333333,-6.1561111,"Highland",2011,"06/12/2011"
"4550","SW2011/583","Delphinus delphis","Short-beaked common dolphin",59.00527778,-3.1080556,"Orkney",2011,"09/12/2011"
"4551","SW2011/566","Delphinus delphis","Short-beaked common dolphin",59.00833333,-3.0402778,"Orkney",2011,"11/12/2011"
"4552","SW2011/582","Delphinus delphis","Short-beaked common dolphin",55.70055556,-6.2838889,"Argyll and Bute",2011,"14/12/2011"
"4553","SW2011/602","Phocoena phocoena","Harbour porpoise",58.96305556,-2.9763889,"Orkney",2011,"15/12/2011"
"4554","SW2011/576","Phocoena phocoena","Harbour porpoise",58.96222222,-2.9744444,"Orkney",2011,"16/12/2011"
"4555","SW2011/586","Physeter macrocephalus","Sperm whale",58.03388889,-5.4088889,"Highland",2011,"27/12/2011"
"4556","SW2011/596","Phocoena phocoena","Harbour porpoise",55.5825,-1.6469444,"Northumberland",2011,"30/12/2011"
"4557","SW2012/38","Globicephala melas","Long-finned pilot whale",56.41277778,-6.1511111,"Argyll and Bute",2012,"04/01/2012"
"4558","SW2012/6","Phocoena phocoena","Harbour porpoise",57.67666667,-3.1041667,"Moray",2012,"04/01/2012"
"4559","SW2012/27","Globicephala melas","Long-finned pilot whale",58.18722222,-7.0205556,"Western Isles",2012,"05/01/2012"
"4560","SW2012/7","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.50944444,-5.6502778,"Highland",2012,"05/01/2012"
"4561","SW2012/9","Phocoena phocoena","Harbour porpoise",56.35833333,-2.81,"Fife",2012,"05/01/2012"
"4562","SW2012/10","Lagenorhynchus acutus","Atlantic white-sided dolphin",56.20111111,-4.7475,"Argyll and Bute",2012,"05/01/2012"
"4563","SW2012/28","Globicephala melas","Long-finned pilot whale",56.03,-2.6025,"East Lothian",2012,"09/01/2012"
"4564","SW2012/20","Tursiops truncatus","Bottlenose dolphin",56.03972222,-3.5369444,"Fife",2012,"17/01/2012"
"4565","SW2012/53","Globicephala melas","Long-finned pilot whale",56.91722222,-6.1577778,"Highland",2012,"17/01/2012"
"4566","SW2012/32","Globicephala melas","Long-finned pilot whale",57.15611111,-7.4094444,"Western Isles",2012,"28/01/2012"
"4567","SW2012/39","Phocoena phocoena","Harbour porpoise",56.5375,-2.6252778,"Angus",2012,"02/02/2012"
"4568","SW2012/42","Lagenorhynchus albirostris","White-beaked dolphin",57.72027778,-4.0238889,"Highland",2012,"04/02/2012"
"4569","SW2012/208","Unknown delphinid ","Short-beaked common dolphin/striped dolphin (indeterminate species)",56.49666667,-6.9783333,"Argyll and Bute",2012,"04/02/2012"
"4570","SW2012/43","Phocoena phocoena","Harbour porpoise",56.59083333,-2.5169444,"Angus",2012,"05/02/2012"
"4571","SW2012/44","Phocoena phocoena","Harbour porpoise",56.50833333,-2.675,"Angus",2012,"06/02/2012"
"4572","SW2012/45","Phocoena phocoena","Harbour porpoise",56.77277778,-2.4016667,"Aberdeenshire",2012,"09/02/2012"
"4573","SW2012/46","Unknown mysticete","Baleen whale (indeterminate species)",59.09083333,-3.3480556,"Orkney",2012,"13/02/2012"
"4574","SW2012/54","Phocoena phocoena","Harbour porpoise",56.77277778,-2.4016667,"Aberdeenshire",2012,"15/02/2012"
"4575","SW2012/55","Phocoena phocoena","Harbour porpoise",56.55111111,-2.6025,"Angus",2012,"16/02/2012"
"4576","SW2012/70","Phocoena phocoena","Harbour porpoise",56.06333333,-3.1811111,"Fife",2012,"21/02/2012"
"4577","SW2012/74","Tursiops truncatus","Bottlenose dolphin",57.15611111,-7.4094444,"Western Isles",2012,"24/02/2012"
"4578","SW2012/72","Globicephala melas","Long-finned pilot whale",56.17944444,-5.7436111,"Argyll and Bute",2012,"25/02/2012"
"4579","SW2012/75","Phocoena phocoena","Harbour porpoise",57.44472222,-7.3955556,"Western Isles",2012,"25/02/2012"
"4580","SW2012/71","Phocoena phocoena","Harbour porpoise",56.63861111,-2.5030556,"Angus",2012,"26/02/2012"
"4581","SW2012/76.1","Phocoena phocoena","Harbour porpoise",56.01722222,-3.6130556,"Falkirk",2012,"28/02/2012"
"4582","SW2012/76.2","Phocoena phocoena","Harbour porpoise",56.01722222,-3.6130556,"Falkirk",2012,"28/02/2012"
"4583","SW2012/100","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.20944444,-7.4255556,"Western Isles",2012,"28/02/2012"
"4584","SW2012/101","Grampus griseus","Risso's dolphin",60.66972222,-1.0658333,"Shetland",2012,"04/03/2012"
"4585","SW2012/102","Phocoena phocoena","Harbour porpoise",56.54361111,-2.6172222,"Angus",2012,"05/03/2012"
"4586","SW2012/103","Phocoena phocoena","Harbour porpoise",60.14027778,-1.1222222,"Shetland",2012,"05/03/2012"
"4587","SW2012/104","Delphinus delphis","Short-beaked common dolphin",58.61666667,-3.3505556,"Highland",2012,"07/03/2012"
"4588","SW2012/105","Phocoena phocoena","Harbour porpoise",56.19361111,-2.8661111,"Fife",2012,"09/03/2012"
"4589","SW2012/106","Phocoena phocoena","Harbour porpoise",56.77194444,-2.4033333,"Aberdeenshire",2012,"09/03/2012"
"4590","SW2012/107","Phocoena phocoena","Harbour porpoise",56.77194444,-2.4033333,"Aberdeenshire",2012,"09/03/2012"
"4591","SW2012/109","Phocoena phocoena","Harbour porpoise",57.30083333,-1.9941667,"Aberdeenshire",2012,"13/03/2012"
"4592","SW2012/116","Phocoena phocoena","Harbour porpoise",56.43833333,-5.4672222,"Argyll and Bute",2012,"20/03/2012"
"4593","SW2012/119","Phocoena phocoena","Harbour porpoise",56.04,-2.8513889,"East Lothian",2012,"22/03/2012"
"4594","SW2012/170","Phocoena phocoena","Harbour porpoise",55.99416667,-3.3713889,"West Lothian",2012,"24/03/2012"
"4595","SW2012/171","Unknown","Cetacean (indeterminate species)",57.2725,-7.4233333,"Western Isles",2012,"24/03/2012"
"4596","SW2012/172","Phocoena phocoena","Harbour porpoise",56.01638889,-3.6127778,"Falkirk",2012,"26/03/2012"
"4597","SW2012/169","Delphinus delphis","Short-beaked common dolphin",57.67861111,-4.0416667,"Highland",2012,"26/03/2012"
"4598","SW2012/173","Phocoena phocoena","Harbour porpoise",56.05666667,-3.2211111,"Fife",2012,"28/03/2012"
"4599","SW2012/130","Phocoena phocoena","Harbour porpoise",56.05138889,-2.8277778,"East Lothian",2012,"29/03/2012"
"4600","SW2012/132","Grampus griseus","Risso's dolphin",59.06027778,-2.8463889,"Orkney",2012,"30/03/2012"
"4601","SW2012/127","Phocoena phocoena","Harbour porpoise",57.71222222,-3.4252778,"Highland",2012,"31/03/2012"
"4602","SW2012/128","Phocoena phocoena","Harbour porpoise",55.99083333,-3.385,"City of Edinburgh",2012,"01/04/2012"
"4603","SW2012/129","Phocoena phocoena","Harbour porpoise",56.21222222,-2.9383333,"Fife",2012,"02/04/2012"
"4604","SW2012/175","Globicephala melas","Long-finned pilot whale",58.4825,-3.1205556,"Highland",2012,"02/04/2012"
"4605","SW2012/176","Phocoena phocoena","Harbour porpoise",57.15694444,-2.0786111,"City of Aberdeen",2012,"02/04/2012"
"4606","SW2012/167","Balaenoptera acutorostrata","Minke whale",56.06,-2.7186111,"East Lothian",2012,"03/04/2012"
"4607","SW2012/178","Phocoena phocoena","Harbour porpoise",56.55055556,-6.7591667,"Fife",2012,"05/04/2012"
"4608","SW2012/179","Tursiops truncatus","Bottlenose dolphin",56.55055556,-6.7591667,"Argyll and Bute",2012,"05/04/2012"
"4609","SW2012/181","Unknown mysticete","Mysticete (indeterminate species)",56.66055556,-6.5491667,"Argyll and Bute",2012,"05/04/2012"
"4610","SW2012/556","Unknown","Cetacean (indeterminate species)",57.57583333,-7.4877778,"Western Isles",2012,"06/04/2012"
"4611","SW2012/157","Phocoena phocoena","Harbour porpoise",56.20305556,-2.9763889,"Highland",2012,"09/04/2012"
"4612","SW2012/182","Phocoena phocoena","Harbour porpoise",57.70055556,-3.4936111,"Moray",2012,"13/04/2012"
"4613","SW2012/183","Phocoena phocoena","Harbour porpoise",55.65305556,-5.6694444,"Argyll and Bute",2012,"13/04/2012"
"4614","SW2012/574","Stenella coeruleoalba","Striped dolphin",59.10083333,-3.3502778,"Orkney",2012,"14/04/2012"
"4615","SW2012/184","Phocoena phocoena","Harbour porpoise",57.51166667,-4.3630556,"Highland",2012,"15/04/2012"
"4616","SW2012/185","Phocoena phocoena","Harbour porpoise",57.66361111,-3.6041667,"Moray",2012,"16/04/2012"
"4617","SW2012/186","Phocoena phocoena","Harbour porpoise",56.52916667,-2.6347222,"Angus",2012,"17/04/2012"
"4618","SW2012/187","Phocoena phocoena","Harbour porpoise",56.01638889,-3.6127778,"Falkirk",2012,"25/04/2012"
"4619","SW2012/188","Phocoena phocoena","Harbour porpoise",57.675,-3.0905556,"Moray",2012,"28/04/2012"
"4620","SW2012/189","Phocoena phocoena","Harbour porpoise",57.68472222,-2.7455556,"Moray",2012,"30/04/2012"
"4621","SW2012/190","Phocoena phocoena","Harbour porpoise",56.77111111,-2.4033333,"Aberdeenshire",2012,"01/05/2012"
"4622","SW2012/191","Phocoena phocoena","Harbour porpoise",57.14361111,-2.0719444,"City of Aberdeen",2012,"03/05/2012"
"4623","SW2012/196","Phocoena phocoena","Harbour porpoise",57.68833333,-4.1561111,"Highland",2012,"04/05/2012"
"4624","SW2012/311","Globicephala melas","Long-finned pilot whale",56.49722222,-6.4202778,"Argyll and Bute",2012,"05/05/2012"
"4625","SW2012/202","Grampus griseus","Risso's dolphin",60.58166667,-1.1888889,"Shetland",2012,"10/05/2012"
"4626","SW2012/203","Phocoena phocoena","Harbour porpoise",56.72694444,-2.4419444,"Angus",2012,"10/05/2012"
"4627","SW2012/573","Globicephala melas","Long-finned pilot whale",59.25916667,-2.89,"Orkney",2012,"13/05/2012"
"4628","SW2012/233","Physeter macrocephalus","Sperm whale",57.88472222,-7.0069444,"Western Isles",2012,"17/05/2012"
"4629","SW2012/234","Unknown delphinid ","Dolphin (indeterminate species)",57.88472222,-7.0069444,"Western Isles",2012,"17/05/2012"
"4630","SW2012/211","Physeter macrocephalus","Sperm whale",57.55638889,-7.4355556,"Western Isles",2012,"18/05/2012"
"4631","SW2012/252","Phocoena phocoena","Harbour porpoise",56.35666667,-2.81,"Fife",2012,"05/06/2012"
"4632","SW2012/247","Phocoena phocoena","Harbour porpoise",58.49138889,-3.1277778,"Highland",2012,"10/06/2012"
"4633","SW2012/236","Orcinus orca","Killer whale",58.62138889,-3.6502778,"Highland",2012,"10/06/2012"
"4634","SW2012/248","Phocoena phocoena","Harbour porpoise",57.15083333,-2.0752778,"City of Aberdeen",2012,"13/06/2012"
"4635","SW2012/249","Phocoena phocoena","Harbour porpoise",57.67138889,-2.3427778,"Aberdeenshire",2012,"13/06/2012"
"4636","SW2012/253","Phocoena phocoena","Harbour porpoise",56.77194444,-2.4033333,"Aberdeenshire",2012,"15/06/2012"
"4637","SW2012/264","Delphinus delphis","Short-beaked common dolphin",57.25305556,-5.8586111,"Highland",2012,"18/06/2012"
"4638","SW2012/265","Hyperoodon ampullatus","Northern bottlenose whale",57.66583333,-3.0116667,"Aberdeenshire",2012,"18/06/2012"
"4639","SW2012/255","Lagenorhynchus albirostris","White-beaked dolphin",55.68694444,-1.8113889,"Northumberland",2012,"19/06/2012"
"4640","SW2012/282","Ziphius cavirostris","Cuvier's beaked whale",56.29111111,-6.3738889,"Argyll and Bute",2012,"20/06/2012"
"4641","SW2012/286","Delphinus delphis","Short-beaked common dolphin",57.25138889,-5.8619444,"Highland",2012,"20/06/2012"
"4642","SW2012/272","Phocoena phocoena","Harbour porpoise",55.63722222,-5.1386111,"North Ayrshire",2012,"25/06/2012"
"4643","SW2012/273","Megaptera novaeangliae","Humpback whale",56.59083333,-2.5202778,"Angus",2012,"29/06/2012"
"4644","SW2012/274","Lagenorhynchus albirostris","White-beaked dolphin",58.35472222,-6.1983333,"Western Isles",2012,"01/07/2012"
"4645","SW2012/275","Phocoena phocoena","Harbour porpoise",57.41194444,-1.8527778,"Aberdeenshire",2012,"02/07/2012"
"4646","SW2012/281","Balaenoptera acutorostrata","Minke whale",57.65777778,-6.0341667,"Highland",2012,"03/07/2012"
"4647","SW2012/288","Unknown delphinid ","Dolphin (indeterminate species)",57.44972222,-6.5916667,"Highland",2012,"06/07/2012"
"4648","SW2012/352","Unknown","Cetacean (indeterminate species)",56.47861111,-6.8880556,"Argyll and Bute",2012,"06/07/2012"
"4649","SW2012/289","Phocoena phocoena","Harbour porpoise",57.66972222,-3.5119444,"Moray",2012,"09/07/2012"
"4650","SW2012/314","Unknown delphinid ","Short-beaked common dolphin/striped dolphin (indeterminate species)",57.36277778,-6.4661111,"Highland",2012,"09/07/2012"
"4651","SW2012/290","Lagenorhynchus albirostris","White-beaked dolphin",57.66972222,-2.3483333,"Aberdeenshire",2012,"11/07/2012"
"4652","SW2012/297","Unknown delphinid ","Lagenorhynchus sp. (indeterminate species)",58.35222222,-6.1938889,"Western Isles",2012,"15/07/2012"
"4653","SW2012/298","Lagenorhynchus albirostris","White-beaked dolphin",59.00944444,-3.1025,"Orkney",2012,"16/07/2012"
"4654","SW2012/310","Balaenoptera acutorostrata","Minke whale",58.22111111,-6.7697222,"Western Isles",2012,"17/07/2012"
"4655","SW2012/312","Lagenorhynchus acutus","Atlantic white-sided dolphin",56.765,-6.0211111,"Highland",2012,"20/07/2012"
"4656","SW2012/313","Phocoena phocoena","Harbour porpoise",57.71722222,-3.2758333,"Moray",2012,"21/07/2012"
"4657","SW2012/348","Balaenoptera acutorostrata","Minke whale",55.88027778,-4.8894444,"Argyll and Bute",2012,"28/07/2012"
"4658","SW2012/557","Globicephala melas","Long-finned pilot whale",56.48138889,-6.4288889,"Argyll and Bute",2012,"01/08/2012"
"4659","SW2012/554","Balaenoptera acutorostrata","Minke whale",57.45444444,-6.0152778,"Highland",2012,"01/08/2012"
"4660","SW2012/350","Grampus griseus","Risso's dolphin",58.41861111,-6.4594444,"Western Isles",2012,"06/08/2012"
"4661","SW2012/351","Globicephala melas","Long-finned pilot whale",57.63611111,-3.7511111,"Highland",2012,"07/08/2012"
"4662","SW2012/349","Tursiops truncatus","Bottlenose dolphin",56.60583333,-6.3227778,"Argyll and Bute",2012,"08/08/2012"
"4663","SW2012/381","Balaenoptera acutorostrata","Minke whale",57.04777778,-7.1294444,"Western Isles",2012,"08/08/2012"
"4664","SW2012/571","Unknown mysticete","Mysticete (indeterminate species)",56.35361111,-6.5330556,"Argyll and Bute",2012,"10/08/2012"
"4665","SW2012/354","Tursiops truncatus","Bottlenose dolphin",57.58638889,-3.9222222,"Moray",2012,"12/08/2012"
